Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1713_SNO,21/05/2025,Varejo,2,1009.8,0.0,504.9,Venda
SKU_1785_HUN,21/05/2025,Atacado,6,1469.4,440.82,171.43,Venda
SKU_1755_AQU,21/05/2025,Atacado,8,2679.2,803.76,234.43,Venda
SKU_1756_BUB,21/05/2025,Varejo,3,539.7,37.77,167.31,Venda
SKU_1731_ARM,21/05/2025,Varejo,1,909.9,0.0,909.9,Venda
SKU_1725_OFF,21/05/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1747_FUC,21/05/2025,Atacado,5,874.5,262.35,122.43,Venda
SKU_1504_NAV,21/05/2025,Atacado,6,2039.4,713.76,220.94,Venda
SKU_1707_ARM,21/05/2025,Atacado,6,1679.4,503.82,195.93,Venda
SKU_1754_SER,21/05/2025,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1622_VAN,21/05/2025,Varejo,1,269.9,74.42,195.48,Venda
SKU_1732_OFF,21/05/2025,Varejo,3,3344.7,0.0,1114.9,Venda
SKU_1683_SHO,21/05/2025,E-commerce,1,314.9,0.0,314.9,Venda
SKU_1663_FLA,21/05/2025,Atacado,6,4769.4,1669.26,516.69,Venda
SKU_1713_SAL,21/05/2025,Atacado,2,1009.8,302.94,353.43,Venda
SKU_1760_OFF,21/05/2025,Varejo,2,499.8,0.0,249.9,Venda
SKU_1801_MOS,21/05/2025,Varejo,1,374.9,0.0,374.9,Venda
SKU_1788_EME,21/05/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1757_PIN,21/05/2025,Varejo,1,264.9,0.0,264.9,Venda
SKU_1744_LIG,21/05/2025,Varejo,3,794.7,55.62,246.36,Venda
SKU_1747_FUC,21/05/2025,Varejo,1,174.9,0.0,174.9,Venda
SKU_1740_OLI,21/05/2025,Atacado,4,859.6,343.84,128.94,Venda
SKU_1792_AQU,21/05/2025,Varejo,1,439.9,0.0,439.9,Venda
SKU_1735_MOS,21/05/2025,Atacado,4,1079.6,377.84,175.44,Venda
SKU_1457_MAG,21/05/2025,E-commerce,1,159.9,40.08,119.82,Venda
SKU_1657_SPA,21/05/2025,Atacado,4,859.6,257.88,150.43,Venda
SKU_1781_CLE,21/05/2025,Varejo,1,129.9,0.0,129.9,Venda
SKU_1786_TEA,21/05/2025,Varejo,1,179.9,12.59,167.31,Venda
SKU_1455_TEA,21/05/2025,Varejo,1,334.9,59.1,275.8,Venda
SKU_1723_MOS,21/05/2025,Atacado,5,2174.5,652.35,304.43,Venda
SKU_1710_OLI,21/05/2025,Atacado,12,9718.8,3401.52,526.44,Venda
SKU_1729_FUC,21/05/2025,E-commerce,1,174.9,0.0,174.9,Venda
SKU_1681_PIS,21/05/2025,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1529_HUN,21/05/2025,Varejo,2,489.8,108.56,190.62,Venda
SKU_1718_DUS,21/05/2025,Atacado,3,1109.7,443.88,221.94,Venda
SKU_1758_CLO,21/05/2025,Varejo,3,539.7,0.0,179.9,Venda
SKU_1683_PAL,21/05/2025,Atacado,10,3149.0,944.7,220.43,Venda
SKU_1755_BIR,21/05/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1447_OLI,21/05/2025,Atacado,4,959.6,287.88,167.93,Venda
SKU_1509_HOT,21/05/2025,Varejo,1,319.9,55.22,264.68,Venda
SKU_1736_PAS,21/05/2025,Varejo,1,324.9,22.74,302.16,Venda
SKU_1720_PAL,21/05/2025,E-commerce,1,224.9,0.0,224.9,Venda
SKU_1725_OFF,21/05/2025,Varejo,2,489.8,0.0,244.9,Venda
SKU_1785_HUN,21/05/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1701_BLU,21/05/2025,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1745_PEA,21/05/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_1395_BLA,21/05/2025,Atacado,6,1739.4,521.82,202.93,Venda
SKU_1706_BLA,21/05/2025,Atacado,6,1109.4,332.82,129.43,Venda
SKU_1505_SNO,21/05/2025,Atacado,6,1409.4,563.76,140.94,Venda
SKU_1746_NAV,21/05/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1784_EGR,21/05/2025,Varejo,2,619.8,0.0,309.9,Venda
SKU_1650_EGR,21/05/2025,Varejo,2,2009.8,478.76,765.52,Venda
SKU_1710_MEX,21/05/2025,Atacado,6,4859.4,1700.76,526.44,Venda
SKU_1794_FLA,21/05/2025,Varejo,4,839.6,58.76,195.21,Venda
SKU_1598_NAV,21/05/2025,Varejo,1,489.9,74.88,415.02,Venda
SKU_1708_FRE,21/05/2025,Varejo,4,679.6,0.0,169.9,Venda
SKU_1790_EGR,21/05/2025,Varejo,2,519.8,0.0,259.9,Venda
SKU_1430_PEA,21/05/2025,Atacado,4,719.6,215.88,125.93,Venda
SKU_1517_FOR,21/05/2025,Atacado,6,7199.4,2519.76,779.94,Venda
SKU_1659_SNO,21/05/2025,Atacado,4,4099.6,1434.88,666.18,Venda
SKU_1759_CLE,21/05/2025,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1800_SKY,21/05/2025,E-commerce,1,279.9,0.0,279.9,Venda
SKU_1622_VAN,21/05/2025,Atacado,8,2159.2,755.68,175.44,Venda
SKU_1766_CLE,21/05/2025,Varejo,1,394.9,0.0,394.9,Venda
SKU_1520_ROY,21/05/2025,Atacado,5,1124.5,337.35,157.43,Venda
SKU_1685_COB,21/05/2025,Atacado,5,3324.5,1163.55,432.19,Venda
SKU_1751_BLU,21/05/2025,Varejo,1,329.9,0.0,329.9,Venda
SKU_1796_OLI,21/05/2025,Varejo,2,1009.8,0.0,504.9,Venda
SKU_1636_SHO,21/05/2025,Varejo,1,439.9,127.7,312.2,Venda
SKU_1703_PAS,21/05/2025,Atacado,4,1079.6,377.84,175.44,Venda
SKU_1475_MIN,21/05/2025,E-commerce,1,249.9,53.1,196.8,Venda
SKU_1760_OFF,21/05/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1455_TEA,21/05/2025,Varejo,2,669.8,195.46,237.17,Venda
SKU_1791_IVO,21/05/2025,Varejo,1,264.9,0.0,264.9,Venda
SKU_1682_BIR,21/05/2025,Atacado,6,1409.4,493.32,152.68,Venda
SKU_1705_SER,21/05/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_1700_HUN,21/05/2025,Varejo,1,699.9,0.0,699.9,Venda
SKU_1718_DUS,21/05/2025,Atacado,8,2959.2,1035.68,240.44,Venda
SKU_1695_CRE,21/05/2025,Varejo,2,419.8,0.0,209.9,Venda
SKU_1697_MIN,21/05/2025,Atacado,5,1099.5,329.85,153.93,Venda
SKU_1677_POW,21/05/2025,Varejo,1,569.9,105.83,464.07,Venda
SKU_1607_MAR,21/05/2025,E-commerce,1,299.9,78.54,221.36,Venda
SKU_1650_OLI,21/05/2025,Varejo,2,2009.8,375.9,816.95,Venda
SKU_1544_PEA,21/05/2025,E-commerce,1,199.9,53.88,146.02,Venda
SKU_1700_HUN,21/05/2025,Varejo,1,699.9,0.0,699.9,Venda
SKU_1686_MOS,21/05/2025,Varejo,1,214.9,0.0,214.9,Venda
SKU_1462_MID,21/05/2025,Varejo,1,364.9,102.38,262.52,Venda
SKU_1693_MEX,21/05/2025,E-commerce,1,204.9,14.34,190.56,Venda
SKU_1749_SNO,21/05/2025,Atacado,3,1049.7,314.91,244.93,Venda
SKU_1794_LIG,21/05/2025,E-commerce,1,209.9,0.0,209.9,Venda
SKU_1468_BAB,21/05/2025,Varejo,2,1059.8,201.12,429.34,Venda
SKU_1685_BIR,21/05/2025,Atacado,4,2659.6,797.88,465.43,Venda
SKU_1725_OFF,21/05/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1791_ARM,21/05/2025,Atacado,5,1324.5,397.35,185.43,Venda
SKU_1683_PAL,21/05/2025,Atacado,3,944.7,377.88,188.94,Venda
SKU_1762_BRI,21/05/2025,Atacado,8,2039.2,815.68,152.94,Venda
SKU_1760_PAS,21/05/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1783_EGR,21/05/2025,Varejo,4,4799.6,0.0,1199.9,Venda
SKU_1793_WHI,21/05/2025,Varejo,1,189.9,0.0,189.9,Venda
SKU_1733_NAV,21/05/2025,Atacado,4,1399.6,559.84,209.94,Venda
SKU_1793_WHI,21/05/2025,Atacado,4,759.6,303.84,113.94,Venda
SKU_1789_EME,21/05/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1710_MEX,21/05/2025,E-commerce,1,809.9,0.0,809.9,Venda
SKU_1718_DUS,21/05/2025,Varejo,1,369.9,25.89,344.01,Venda
SKU_1395_TUR,21/05/2025,Varejo,1,289.9,67.52,222.38,Venda
SKU_1752_SPA,21/05/2025,Varejo,1,429.9,0.0,429.9,Venda
SKU_1691_ROS,21/05/2025,Atacado,4,1239.6,433.84,201.44,Venda
SKU_1742_DEN,21/05/2025,Atacado,8,2079.2,727.68,168.94,Venda
SKU_1718_DUS,21/05/2025,Varejo,1,369.9,0.0,369.9,Venda
SKU_1708_FLA,21/05/2025,Varejo,2,339.8,0.0,169.9,Venda
SKU_1688_WHI,21/05/2025,Atacado,6,2579.4,902.76,279.44,Venda
SKU_1488_PEA,21/05/2025,Atacado,3,1019.7,305.91,237.93,Venda
SKU_1766_CLE,21/05/2025,E-commerce,1,394.9,0.0,394.9,Venda
SKU_1799_POW,21/05/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1550_IVO,21/05/2025,Varejo,1,164.9,25.81,139.09,Venda
SKU_1696_SHO,21/05/2025,Atacado,10,2799.0,979.6,181.94,Venda
SKU_1756_FLA,21/05/2025,E-commerce,1,179.9,0.0,179.9,Venda
SKU_1643_PAS,21/05/2025,Atacado,5,1124.5,337.35,157.43,Venda
SKU_1760_PAS,21/05/2025,Varejo,3,749.7,0.0,249.9,Venda
SKU_1711_ARM,21/05/2025,Atacado,8,7959.2,2785.76,646.68,Venda
SKU_1740_OLI,21/05/2025,Atacado,5,1074.5,376.1,139.68,Venda
SKU_1557_SAG,21/05/2025,Atacado,10,1999.0,799.6,119.94,Venda
SKU_1790_EGR,21/05/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1741_PEA,21/05/2025,Atacado,3,719.7,215.91,167.93,Venda
SKU_1793_WHI,21/05/2025,Atacado,5,949.5,284.85,132.93,Venda
SKU_1761_MOS,21/05/2025,Varejo,4,4419.6,0.0,1104.9,Venda
SKU_1747_FUC,21/05/2025,Varejo,1,174.9,0.0,174.9,Venda
SKU_1722_PAS,21/05/2025,Atacado,10,3249.0,1299.6,194.94,Venda
SKU_1646_BLU,21/05/2025,Varejo,1,204.9,53.39,151.51,Venda
SKU_1778_MIN,21/05/2025,Varejo,1,284.9,0.0,284.9,Venda
SKU_1707_SAP,21/05/2025,Varejo,3,839.7,0.0,279.9,Venda
SKU_1695_CRE,21/05/2025,Atacado,5,1049.5,314.85,146.93,Venda
SKU_1713_SNO,21/05/2025,Varejo,2,1009.8,0.0,504.9,Venda
SKU_1451_WHI,21/05/2025,Varejo,2,489.8,86.94,201.43,Venda
SKU_1775_PAL,21/05/2025,Atacado,3,839.7,251.91,195.93,Venda
SKU_1694_PIS,21/05/2025,Atacado,10,2799.0,979.6,181.94,Venda
SKU_1703_PAS,21/05/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1434_MIN,21/05/2025,Varejo,1,209.9,54.55,155.35,Venda
SKU_1733_SAG,21/05/2025,Atacado,3,1049.7,419.88,209.94,Venda
SKU_1729_CLE,21/05/2025,Varejo,1,174.9,0.0,174.9,Venda
SKU_1738_BLU,21/05/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1762_BRI,21/05/2025,Atacado,8,2039.2,713.76,165.68,Venda
SKU_1695_LIM,21/05/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_1763_MAR,21/05/2025,Varejo,1,299.9,0.0,299.9,Venda
SKU_1732_WHI,21/05/2025,E-commerce,1,1114.9,0.0,1114.9,Venda
SKU_1758_HON,21/05/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1625_DUS,21/05/2025,Atacado,5,1024.5,307.35,143.43,Venda
SKU_1488_PEA,21/05/2025,Varejo,2,679.8,184.38,247.71,Venda
SKU_1744_LIG,21/05/2025,Varejo,2,529.8,0.0,264.9,Venda
SKU_1753_WHI,21/05/2025,E-commerce,1,789.9,0.0,789.9,Venda
SKU_1729_CLE,21/05/2025,Atacado,4,699.6,244.88,113.68,Venda
SKU_1727_WHI,21/05/2025,E-commerce,1,154.9,0.0,154.9,Venda
SKU_1695_CRE,21/05/2025,E-commerce,1,209.9,0.0,209.9,Venda
SKU_1762_BRI,21/05/2025,E-commerce,1,254.9,0.0,254.9,Venda
SKU_1759_COB,21/05/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1722_PAS,21/05/2025,Varejo,2,649.8,0.0,324.9,Venda
SKU_1563_WHI,21/05/2025,Atacado,3,449.7,157.38,97.44,Venda
SKU_1687_FOR,21/05/2025,Atacado,2,1799.8,629.92,584.94,Venda
SKU_1785_HUN,21/05/2025,Varejo,3,734.7,0.0,244.9,Venda
SKU_1749_SNO,21/05/2025,Atacado,6,2099.4,734.76,227.44,Venda
SKU_1741_PIN,21/05/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_1691_ROS,21/05/2025,Atacado,6,1859.4,557.82,216.93,Venda
SKU_1763_HOT,21/05/2025,Varejo,2,599.8,0.0,299.9,Venda
SKU_1771_EME,21/05/2025,E-commerce,1,264.9,0.0,264.9,Venda
SKU_1741_PIN,21/05/2025,Atacado,10,2399.0,719.7,167.93,Venda
SKU_1754_IVO,21/05/2025,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1733_NAV,21/05/2025,Varejo,4,1399.6,0.0,349.9,Venda
SKU_1639_WHI,21/05/2025,Varejo,1,189.9,48.58,141.32,Venda
SKU_1435_OLI,21/05/2025,Atacado,5,5049.5,1767.3,656.44,Venda
SKU_1545_HOT,21/05/2025,Atacado,5,1299.5,519.8,155.94,Venda
SKU_1658_MYS,21/05/2025,Atacado,6,5279.4,2111.76,527.94,Venda
SKU_1765_PAS,21/05/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1702_LIG,21/05/2025,Atacado,10,6199.0,2169.6,402.94,Venda
SKU_1765_PAS,21/05/2025,Varejo,2,519.8,0.0,259.9,Venda
SKU_1740_OLI,21/05/2025,E-commerce,1,214.9,0.0,214.9,Venda
SKU_1767_PRI,21/05/2025,Atacado,10,2049.0,819.6,122.94,Venda
SKU_1743_CLO,21/05/2025,Varejo,2,879.8,0.0,439.9,Venda
SKU_1758_HON,21/05/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1735_COR,21/05/2025,Atacado,5,1349.5,539.8,161.94,Venda
SKU_1751_MIN,21/05/2025,Varejo,1,329.9,0.0,329.9,Venda
SKU_1734_FRE,21/05/2025,Varejo,3,1049.7,0.0,349.9,Venda
SKU_1470_MAR,21/05/2025,Varejo,1,919.9,212.23,707.67,Venda
SKU_1754_IVO,21/05/2025,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1764_MAR,21/05/2025,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1394_EME,21/05/2025,Atacado,6,2819.4,986.76,305.44,Venda
SKU_1762_DEN,21/05/2025,Atacado,3,764.7,305.88,152.94,Venda
SKU_1512_MYS,21/05/2025,E-commerce,1,224.9,64.43,160.47,Venda
SKU_1729_FUC,21/05/2025,Varejo,2,349.8,0.0,174.9,Venda
SKU_1785_PAS,21/05/2025,E-commerce,2,489.8,0.0,244.9,Venda
SKU_1767_FUC,21/05/2025,Atacado,4,819.6,327.84,122.94,Venda
SKU_1414_DUS,21/05/2025,Varejo,1,339.9,81.35,258.55,Venda
SKU_1714_MID,21/05/2025,Atacado,3,914.7,274.41,213.43,Venda
SKU_1709_MAR,21/05/2025,Atacado,5,1049.5,367.3,136.44,Venda
SKU_1693_FLA,21/05/2025,Atacado,10,2049.0,922.0,112.7,Venda
SKU_1557_SAG,21/05/2025,Atacado,6,1199.4,479.76,119.94,Venda
SKU_1702_COR,21/05/2025,Atacado,6,3719.4,1487.76,371.94,Venda
SKU_1704_BAB,21/05/2025,Atacado,6,2009.4,602.82,234.43,Venda
SKU_1522_BIR,21/05/2025,Varejo,3,449.7,131.28,106.14,Venda
SKU_1765_PAS,21/05/2025,Atacado,4,1039.6,311.88,181.93,Venda
SKU_1550_IVO,21/05/2025,E-commerce,2,329.8,72.44,128.68,Venda
SKU_1680_NAV,21/05/2025,E-commerce,1,334.9,0.0,334.9,Venda
SKU_1712_NAV,21/05/2025,Varejo,2,359.8,0.0,179.9,Venda
SKU_1529_MIN,21/05/2025,E-commerce,1,244.9,39.39,205.51,Venda
SKU_1748_COB,21/05/2025,Varejo,1,309.9,0.0,309.9,Venda
SKU_1771_PIN,21/05/2025,Varejo,2,529.8,0.0,264.9,Venda
SKU_1782_NAV,21/05/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1754_SER,21/05/2025,Atacado,10,3399.0,1019.7,237.93,Venda
SKU_1784_EGR,21/05/2025,Varejo,2,619.8,0.0,309.9,Venda
SKU_1700_PIS,21/05/2025,Varejo,1,699.9,0.0,699.9,Venda
SKU_1774_COB,21/05/2025,Varejo,2,409.8,0.0,204.9,Venda
SKU_1782_HUN,21/05/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1709_CRE,21/05/2025,Atacado,2,419.8,167.92,125.94,Venda
SKU_1797_BLU,21/05/2025,Atacado,6,2279.4,911.76,227.94,Venda
SKU_1723_MOS,21/05/2025,Atacado,3,1304.7,521.88,260.94,Venda
SKU_1753_WHI,21/05/2025,Atacado,3,2369.7,710.91,552.93,Venda
SKU_1507_FLA,21/05/2025,E-commerce,1,179.9,27.4,152.5,Venda
SKU_1633_DEN,21/05/2025,E-commerce,2,469.8,115.06,177.37,Venda
SKU_1699_CLO,21/05/2025,Atacado,3,989.7,296.91,230.93,Venda
SKU_1697_PIS,21/05/2025,Atacado,8,1759.2,527.76,153.93,Venda
SKU_1732_WHI,21/05/2025,Varejo,1,1114.9,0.0,1114.9,Venda
SKU_1715_HON,21/05/2025,Varejo,1,219.9,15.39,204.51,Venda
SKU_1792_MIN,21/05/2025,Varejo,2,879.8,0.0,439.9,Venda
SKU_1785_PAS,21/05/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1740_OLI,21/05/2025,Varejo,3,644.7,45.12,199.86,Venda
SKU_1733_NAV,21/05/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1736_PAS,21/05/2025,Varejo,3,974.7,0.0,324.9,Venda
SKU_1745_PEA,21/05/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_1733_SAG,21/05/2025,Varejo,3,1049.7,0.0,349.9,Venda
SKU_1696_SER,21/05/2025,Varejo,1,279.9,0.0,279.9,Venda
SKU_1741_PIN,21/05/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_1631_BAL,21/05/2025,Varejo,1,179.9,51.55,128.35,Venda
