Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1997_SPA,10/10/2025,Varejo,1,189.9,0.0,189.9,Venda
SKU_1838_DEN,10/10/2025,Varejo,1,319.9,0.0,319.9,Venda
SKU_1843_NAV,10/10/2025,Varejo,4,1219.6,0.0,304.9,Venda
SKU_1957_PEA,10/10/2025,Varejo,1,189.9,0.0,189.9,Venda
SKU_1846_SEA,10/10/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_2070_SPA,10/10/2025,E-commerce,2,429.8,0.0,214.9,Venda
SKU_1691_ROS,10/10/2025,E-commerce,1,309.9,70.14,239.76,Venda
SKU_1939_ROS,10/10/2025,Atacado,6,959.4,415.5,90.65,Venda
SKU_2101_BUB,10/10/2025,Atacado,3,734.7,363.27,123.81,Venda
SKU_2082_HON,10/10/2025,Varejo,1,509.9,0.0,509.9,Venda
SKU_1937_BUB,10/10/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_2109_TEA,10/10/2025,Atacado,12,3838.8,2033.52,150.44,Venda
SKU_2072_BAB,10/10/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1810_COB,10/10/2025,Varejo,1,159.9,0.0,159.9,Venda
SKU_2099_LIG,10/10/2025,Atacado,5,1349.5,729.6,123.98,Venda
SKU_1880_DUS,10/10/2025,Varejo,1,849.9,0.0,849.9,Venda
SKU_1724_PIN,10/10/2025,E-commerce,1,1114.9,315.34,799.56,Venda
SKU_1828_FLA,10/10/2025,Atacado,5,1224.5,527.75,139.35,Venda
SKU_1919_COB,10/10/2025,Varejo,2,1359.8,0.0,679.9,Venda
SKU_2064_SAP,10/10/2025,Atacado,2,799.8,378.54,210.63,Venda
SKU_1910_MID,10/10/2025,Atacado,2,1499.8,733.12,383.34,Venda
SKU_2061_BRI,10/10/2025,Atacado,8,1679.2,805.84,109.17,Venda
SKU_2035_LIG,10/10/2025,Atacado,6,1349.4,586.92,127.08,Venda
SKU_1892_AQU,10/10/2025,Varejo,1,289.9,0.0,289.9,Venda
SKU_1827_BUB,10/10/2025,Atacado,6,1169.4,573.18,99.37,Venda
SKU_1998_COR,10/10/2025,Atacado,4,1419.6,725.48,173.53,Venda
SKU_2025_SAP,10/10/2025,Varejo,2,459.8,0.0,229.9,Venda
SKU_1842_SAG,10/10/2025,Atacado,2,1069.8,551.6,259.1,Venda
SKU_1761_MOS,10/10/2025,Atacado,4,4419.6,2147.48,568.03,Venda
SKU_1826_SAP,10/10/2025,E-commerce,1,484.9,33.94,450.96,Venda
SKU_1924_TEA,10/10/2025,Varejo,1,644.9,0.0,644.9,Venda
SKU_1977_TEA,10/10/2025,Atacado,4,859.6,462.56,99.26,Venda
SKU_1783_EGR,10/10/2025,E-commerce,2,2399.8,674.92,862.44,Venda
SKU_1959_WHI,10/10/2025,Atacado,5,3699.5,1634.4,413.02,Venda
SKU_2038_OFF,10/10/2025,Atacado,5,5674.5,2667.95,601.31,Venda
SKU_1994_LIM,10/10/2025,Varejo,2,539.8,0.0,269.9,Venda
SKU_2033_RAS,10/10/2025,Varejo,1,309.9,0.0,309.9,Venda
SKU_1893_BIR,10/10/2025,Atacado,6,3779.4,1994.58,297.47,Venda
SKU_1820_PEA,10/10/2025,Varejo,2,579.8,0.0,289.9,Venda
SKU_2009_DUS,10/10/2025,Atacado,3,749.7,349.92,133.26,Venda
SKU_2111_SNO,10/10/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1771_PIN,10/10/2025,Atacado,5,1324.5,741.85,116.53,Venda
SKU_2063_POW,10/10/2025,E-commerce,2,439.8,0.0,219.9,Venda
SKU_1828_CER,10/10/2025,Atacado,5,1224.5,614.95,121.91,Venda
SKU_1724_PIN,10/10/2025,Atacado,8,8919.2,4085.6,604.2,Venda
SKU_1807_BLU,10/10/2025,Varejo,1,454.9,0.0,454.9,Venda
SKU_1787_BAB,10/10/2025,Varejo,1,289.9,76.32,213.58,Venda
SKU_1683_PAL,10/10/2025,Atacado,4,1259.6,629.28,157.58,Venda
SKU_1681_PIS,10/10/2025,Atacado,3,704.7,336.36,122.78,Venda
SKU_2073_HUN,10/10/2025,Varejo,1,289.9,0.0,289.9,Venda
SKU_1940_BIR,10/10/2025,Varejo,1,1084.9,0.0,1084.9,Venda
SKU_2005_FUC,10/10/2025,Atacado,5,899.5,521.25,75.65,Venda
SKU_1729_CLE,10/10/2025,Varejo,1,174.9,51.22,123.68,Venda
SKU_1780_AQU,10/10/2025,Varejo,3,1004.7,184.5,273.4,Venda
SKU_1910_MYS,10/10/2025,Varejo,2,1499.8,0.0,749.9,Venda
SKU_1800_SKY,10/10/2025,Atacado,5,1399.5,803.25,119.25,Venda
SKU_1895_PAS,10/10/2025,Atacado,4,779.6,398.24,95.34,Venda
SKU_1979_DEN,10/10/2025,Atacado,10,1949.0,821.3,112.77,Venda
SKU_1970_TUR,10/10/2025,Varejo,1,769.9,0.0,769.9,Venda
SKU_2105_LIG,10/10/2025,Atacado,3,1019.7,482.25,179.15,Venda
SKU_1897_JAD,10/10/2025,Atacado,3,704.7,333.84,123.62,Venda
SKU_2030_SER,10/10/2025,Varejo,1,344.9,0.0,344.9,Venda
SKU_1887_PAS,10/10/2025,Atacado,10,1999.0,1016.7,98.23,Venda
SKU_1848_BAL,10/10/2025,Varejo,2,439.8,0.0,219.9,Venda
SKU_2114_BIR,10/10/2025,Varejo,2,779.8,0.0,389.9,Venda
SKU_2028_PAL,10/10/2025,E-commerce,1,244.9,0.0,244.9,Venda
SKU_1968_PAS,10/10/2025,Varejo,1,174.9,0.0,174.9,Venda
SKU_2097_ROS,10/10/2025,Varejo,1,199.9,13.99,185.91,Venda
SKU_2039_OLI,10/10/2025,Varejo,1,1024.9,0.0,1024.9,Venda
SKU_2076_SAG,10/10/2025,Varejo,1,474.9,0.0,474.9,Venda
SKU_2026_ROY,10/10/2025,E-commerce,1,1029.9,0.0,1029.9,Venda
SKU_2007_LIG,10/10/2025,Atacado,4,839.6,412.56,106.76,Venda
SKU_1779_LIG,10/10/2025,Varejo,1,214.9,51.63,163.27,Venda
SKU_1740_FRE,10/10/2025,Varejo,1,214.9,39.37,175.53,Venda
SKU_2009_WHI,10/10/2025,Atacado,2,499.8,252.06,123.87,Venda
SKU_2101_BUB,10/10/2025,Atacado,2,489.8,254.02,117.89,Venda
SKU_1916_TUR,10/10/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1971_RAS,10/10/2025,Atacado,5,4149.5,1854.2,459.06,Venda
SKU_1847_PAS,10/10/2025,Atacado,3,809.7,436.86,124.28,Venda
SKU_1874_JAD,10/10/2025,Varejo,2,439.8,0.0,219.9,Venda
SKU_1908_MID,10/10/2025,Atacado,8,2519.2,1585.44,116.72,Venda
SKU_2007_SAG,10/10/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_2030_BRI,10/10/2025,Varejo,1,344.9,0.0,344.9,Venda
SKU_2034_DUS,10/10/2025,Atacado,10,1699.0,882.7,81.63,Venda
SKU_1942_MYS,10/10/2025,Varejo,1,1184.9,0.0,1184.9,Venda
SKU_1941_MIN,10/10/2025,Varejo,1,1049.9,0.0,1049.9,Venda
SKU_1692_OLI,10/10/2025,Atacado,2,439.8,225.62,107.09,Venda
SKU_1958_BLU,10/10/2025,E-commerce,1,184.9,0.0,184.9,Venda
SKU_2053_EGR,10/10/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1817_PRI,10/10/2025,Atacado,10,2199.0,1030.3,116.87,Venda
SKU_1921_PIN,10/10/2025,Varejo,1,249.9,0.0,249.9,Venda
SKU_1830_IVO,10/10/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1823_COR,10/10/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1751_MIN,10/10/2025,Varejo,1,329.9,81.12,248.78,Venda
SKU_1808_PAS,10/10/2025,Varejo,2,1919.8,0.0,959.9,Venda
SKU_1831_MID,10/10/2025,Atacado,4,1339.6,644.08,173.88,Venda
SKU_1771_EME,10/10/2025,Atacado,3,794.7,379.08,138.54,Venda
SKU_2030_BRI,10/10/2025,E-commerce,1,344.9,0.0,344.9,Venda
SKU_1747_FUC,10/10/2025,Varejo,2,349.8,80.04,134.88,Venda
SKU_1838_DEN,10/10/2025,E-commerce,1,319.9,0.0,319.9,Venda
SKU_2031_SNO,10/10/2025,Atacado,4,1399.6,664.2,183.85,Venda
SKU_1816_MOS,10/10/2025,Atacado,6,1439.4,756.84,113.76,Venda
SKU_1890_ROY,10/10/2025,Varejo,1,254.9,17.84,237.06,Venda
SKU_1928_BLU,10/10/2025,Atacado,3,944.7,448.62,165.36,Venda
SKU_1750_MIN,10/10/2025,Atacado,6,2219.4,1068.96,191.74,Venda
SKU_1829_MOS,10/10/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1994_LIM,10/10/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_2028_PIS,10/10/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1870_AQU,10/10/2025,Atacado,2,459.8,251.44,104.18,Venda
SKU_1834_MAG,10/10/2025,Varejo,2,799.8,0.0,399.9,Venda
SKU_2115_CER,10/10/2025,Atacado,5,1924.5,913.75,202.15,Venda
SKU_2101_PAS,10/10/2025,Atacado,2,489.8,276.92,106.44,Venda
SKU_1782_NAV,10/10/2025,Atacado,6,1499.4,724.32,129.18,Venda
SKU_1786_POW,10/10/2025,Varejo,1,179.9,43.36,136.54,Venda
SKU_2032_WHI,10/10/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1976_JAD,10/10/2025,Atacado,5,2699.5,1555.8,228.74,Venda
SKU_1985_WHI,10/10/2025,Atacado,5,2049.5,1172.8,175.34,Venda
SKU_1938_CRE,10/10/2025,Atacado,8,7199.2,3635.6,445.45,Venda
SKU_2088_DUS,10/10/2025,E-commerce,1,1094.9,0.0,1094.9,Venda
SKU_1964_BRI,10/10/2025,Varejo,2,589.8,41.28,274.26,Venda
SKU_2098_EME,10/10/2025,Varejo,1,294.9,0.0,294.9,Venda
SKU_1849_BAB,10/10/2025,Varejo,2,659.8,0.0,329.9,Venda
SKU_1707_ARM,10/10/2025,Varejo,4,1119.6,291.72,206.97,Venda
SKU_1728_EGR,10/10/2025,Atacado,4,1319.6,681.32,159.57,Venda
SKU_2018_OFF,10/10/2025,Atacado,2,959.8,502.58,228.61,Venda
SKU_1953_IVO,10/10/2025,Atacado,4,939.6,484.96,113.66,Venda
SKU_1933_GAR,10/10/2025,Atacado,4,899.6,405.2,123.6,Venda
SKU_1729_CLE,10/10/2025,Varejo,1,174.9,45.19,129.71,Venda
SKU_1891_BUB,10/10/2025,Atacado,8,2639.2,1181.84,182.17,Venda
SKU_1993_SAP,10/10/2025,E-commerce,1,204.9,0.0,204.9,Venda
SKU_1962_FRE,10/10/2025,Atacado,3,644.7,282.03,120.89,Venda
SKU_2075_COR,10/10/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_2087_DEN,10/10/2025,Varejo,2,499.8,0.0,249.9,Venda
SKU_1821_NAV,10/10/2025,E-commerce,1,264.9,0.0,264.9,Venda
SKU_1910_MYS,10/10/2025,Varejo,1,749.9,0.0,749.9,Venda
SKU_1771_EME,10/10/2025,E-commerce,1,264.9,67.39,197.51,Venda
SKU_1961_LIG,10/10/2025,Atacado,10,4149.0,2303.2,184.58,Venda
SKU_2043_WHI,10/10/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1714_DEE,10/10/2025,E-commerce,1,304.9,79.67,225.23,Venda
SKU_2049_PAS,10/10/2025,Atacado,6,1289.4,541.62,124.63,Venda
SKU_1851_DEE,10/10/2025,Varejo,1,214.9,0.0,214.9,Venda
SKU_1703_PAS,10/10/2025,Varejo,1,269.9,72.05,197.85,Venda
SKU_1698_SNO,10/10/2025,Varejo,4,1679.6,396.84,320.69,Venda
SKU_1708_FLA,10/10/2025,Atacado,3,509.7,261.57,82.71,Venda
SKU_2045_AQU,10/10/2025,E-commerce,1,194.9,13.64,181.26,Venda
SKU_1937_MIN,10/10/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_2111_SNO,10/10/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1967_PAL,10/10/2025,Atacado,5,974.5,477.35,99.43,Venda
SKU_2069_BUB,10/10/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_1869_CRE,10/10/2025,Varejo,1,489.9,34.29,455.61,Venda
SKU_1732_OFF,10/10/2025,Varejo,2,2229.8,409.12,910.34,Venda
SKU_1824_COR,10/10/2025,Atacado,4,1439.6,754.04,171.39,Venda
SKU_2002_WHI,10/10/2025,Atacado,5,1024.5,457.4,113.42,Venda
SKU_1739_AQU,10/10/2025,Varejo,2,509.8,117.36,196.22,Venda
SKU_2115_PEA,10/10/2025,Varejo,1,384.9,0.0,384.9,Venda
SKU_1841_LIM,10/10/2025,Atacado,3,434.7,196.17,79.51,Venda
SKU_1803_DUS,10/10/2025,Atacado,12,2398.8,1239.6,96.6,Venda
SKU_1932_NAV,10/10/2025,Atacado,8,1559.2,772.88,98.29,Venda
SKU_1884_NAV,10/10/2025,Atacado,10,3399.0,1717.2,168.18,Venda
SKU_1969_SNO,10/10/2025,Atacado,4,1639.6,810.0,207.4,Venda
SKU_1931_MID,10/10/2025,E-commerce,2,1489.8,0.0,744.9,Venda
SKU_2064_PIS,10/10/2025,Atacado,6,2399.4,1151.58,207.97,Venda
SKU_1999_COB,10/10/2025,Atacado,12,2818.8,1341.96,123.07,Venda
SKU_2034_PAS,10/10/2025,Atacado,5,849.5,448.2,80.26,Venda
SKU_1920_GAR,10/10/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1727_WHI,10/10/2025,E-commerce,1,154.9,46.32,108.58,Venda
SKU_1813_RAS,10/10/2025,E-commerce,1,254.9,0.0,254.9,Venda
SKU_1886_CLO,10/10/2025,Atacado,4,819.6,439.88,94.93,Venda
SKU_1719_OFF,10/10/2025,Varejo,1,319.9,63.2,256.7,Venda
SKU_1886_CLO,10/10/2025,E-commerce,2,409.8,0.0,204.9,Venda
SKU_1926_SHO,10/10/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1731_MIN,10/10/2025,Atacado,8,7279.2,3195.76,510.43,Venda
SKU_1971_RAS,10/10/2025,Varejo,2,1659.8,116.18,771.81,Venda
SKU_1941_MIN,10/10/2025,Atacado,5,5249.5,2285.3,592.84,Venda
SKU_2044_PAS,10/10/2025,Varejo,4,999.6,0.0,249.9,Venda
SKU_2002_VAN,10/10/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_1849_BAB,10/10/2025,Varejo,1,329.9,0.0,329.9,Venda
SKU_1728_MID,10/10/2025,Atacado,2,659.8,306.84,176.48,Venda
SKU_1782_NAV,10/10/2025,Atacado,3,749.7,423.12,108.86,Venda
SKU_2054_ROY,10/10/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_1979_DEN,10/10/2025,Varejo,3,584.7,0.0,194.9,Venda
SKU_2077_PIS,10/10/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_2094_MYS,10/10/2025,Varejo,4,739.6,0.0,184.9,Venda
SKU_1887_PAS,10/10/2025,Atacado,4,799.6,387.84,102.94,Venda
SKU_1943_FUC,10/10/2025,Varejo,1,279.9,0.0,279.9,Venda
SKU_1711_VAN,10/10/2025,Atacado,6,5969.4,2988.78,496.77,Venda
SKU_1897_JAD,10/10/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1796_SHO,10/10/2025,Atacado,4,2019.6,1023.84,248.94,Venda
SKU_1902_HOT,10/10/2025,Atacado,5,4149.5,1974.0,435.1,Venda
SKU_1743_CLO,10/10/2025,Atacado,8,3519.2,1820.64,212.32,Venda
SKU_2085_ARM,10/10/2025,Atacado,10,4549.0,2534.6,201.44,Venda
SKU_1716_SAL,10/10/2025,Atacado,6,989.4,470.64,86.46,Venda
SKU_1840_FOR,10/10/2025,Atacado,4,859.6,432.12,106.87,Venda
SKU_1951_GAR,10/10/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_2015_OLI,10/10/2025,Varejo,1,314.9,0.0,314.9,Venda
SKU_2099_DEE,10/10/2025,Atacado,5,1349.5,780.85,113.73,Venda
SKU_1819_AQU,10/10/2025,E-commerce,1,344.9,0.0,344.9,Venda
SKU_2066_BLA,10/10/2025,Varejo,1,474.9,0.0,474.9,Venda
SKU_2056_DEN,10/10/2025,Varejo,1,1034.9,0.0,1034.9,Venda
SKU_1815_WHI,10/10/2025,Varejo,2,879.8,0.0,439.9,Venda
SKU_1947_SKY,10/10/2025,Atacado,8,3519.2,1879.12,205.01,Venda
SKU_1985_PAS,10/10/2025,Varejo,3,1229.7,0.0,409.9,Venda
SKU_1972_AQU,10/10/2025,Varejo,1,344.9,0.0,344.9,Venda
SKU_1960_NAV,10/10/2025,Varejo,2,349.8,0.0,174.9,Venda
SKU_2021_NAV,10/10/2025,Atacado,3,569.7,285.27,94.81,Venda
SKU_1682_BIR,10/10/2025,Atacado,5,1174.5,545.9,125.72,Venda
SKU_1933_SNO,10/10/2025,Varejo,1,224.9,0.0,224.9,Venda
SKU_2090_LIG,10/10/2025,Atacado,5,1324.5,642.3,136.44,Venda
SKU_1794_LIG,10/10/2025,E-commerce,1,209.9,51.56,158.34,Venda
SKU_2095_CLO,10/10/2025,E-commerce,1,239.9,0.0,239.9,Venda
SKU_1940_HUN,10/10/2025,Varejo,2,2169.8,0.0,1084.9,Venda
SKU_1825_MIN,10/10/2025,Varejo,2,349.8,0.0,174.9,Venda
SKU_1979_MAR,10/10/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1852_BLA,10/10/2025,Varejo,3,1499.7,0.0,499.9,Venda
SKU_1869_CRE,10/10/2025,E-commerce,1,489.9,0.0,489.9,Venda
SKU_1707_SAP,10/10/2025,Varejo,1,279.9,70.79,209.11,Venda
SKU_1726_PAS,10/10/2025,Varejo,1,429.9,103.94,325.96,Venda
SKU_1968_JAD,10/10/2025,Atacado,10,1749.0,922.0,82.7,Venda
SKU_2007_LIG,10/10/2025,Atacado,5,1049.5,516.55,106.59,Venda
SKU_1979_DEN,10/10/2025,E-commerce,1,194.9,13.64,181.26,Venda
SKU_1778_MIN,10/10/2025,Varejo,1,284.9,48.72,236.18,Venda
SKU_1941_MIN,10/10/2025,Atacado,4,4199.6,2214.2,496.35,Venda
SKU_1989_HOT,10/10/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1853_ROS,10/10/2025,Atacado,12,10798.8,4740.72,504.84,Venda
SKU_1738_BLU,10/10/2025,Varejo,1,194.9,47.42,147.48,Venda
SKU_1872_SAP,10/10/2025,Varejo,2,1709.8,0.0,854.9,Venda
SKU_1910_MYS,10/10/2025,Atacado,5,3749.5,1746.15,400.67,Venda
SKU_1904_CLE,10/10/2025,Atacado,2,1489.8,720.16,384.82,Venda
SKU_2107_WHI,10/10/2025,Varejo,1,424.9,0.0,424.9,Venda
SKU_2057_SNO,10/10/2025,E-commerce,1,944.9,0.0,944.9,Venda
SKU_1912_PAS,10/10/2025,Atacado,6,2309.4,1227.54,180.31,Venda
SKU_1945_BAB,10/10/2025,E-commerce,1,214.9,0.0,214.9,Venda
SKU_2087_CER,10/10/2025,Atacado,12,2998.8,1380.96,134.82,Venda
SKU_1865_POW,10/10/2025,Atacado,5,1249.5,648.55,120.19,Venda
SKU_1768_PEA,10/10/2025,Varejo,1,624.9,124.9,500.0,Venda
SKU_2065_DUS,10/10/2025,Varejo,1,199.9,0.0,199.9,Venda
SKU_2017_SHO,10/10/2025,E-commerce,1,284.9,0.0,284.9,Venda
SKU_2014_BLA,10/10/2025,Atacado,6,1919.4,988.98,155.07,Venda
SKU_1873_BLA,10/10/2025,Varejo,1,449.9,0.0,449.9,Venda
SKU_1900_FRE,10/10/2025,Atacado,5,2124.5,935.4,237.82,Venda
SKU_1699_CLO,10/10/2025,Varejo,2,659.8,157.9,250.95,Venda
SKU_2060_MEX,10/10/2025,Atacado,12,11218.8,5262.6,496.35,Venda
SKU_2043_WHI,10/10/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_2059_SNO,10/10/2025,Atacado,10,6399.0,2770.9,362.81,Venda
SKU_1769_WHI,10/10/2025,Atacado,5,1624.5,849.05,155.09,Venda
SKU_1749_SNO,10/10/2025,Atacado,2,699.8,372.76,163.52,Venda
SKU_2117_RAS,10/10/2025,Varejo,2,1539.8,107.78,716.01,Venda
SKU_2111_ARM,10/10/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1768_MIN,10/10/2025,E-commerce,2,1249.8,226.18,511.81,Venda
SKU_2113_NAV,10/10/2025,Atacado,8,1319.2,759.6,69.95,Venda
SKU_2092_EGR,10/10/2025,E-commerce,2,549.8,0.0,274.9,Venda
SKU_1970_PEA,10/10/2025,Atacado,5,3849.5,1998.9,370.12,Venda
SKU_1767_FUC,10/10/2025,E-commerce,1,204.9,43.95,160.95,Venda
SKU_1890_TEA,10/10/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_2012_SKY,10/10/2025,Atacado,8,6559.2,3767.12,349.01,Venda
SKU_2062_BAB,10/10/2025,Atacado,4,559.6,302.72,64.22,Venda
SKU_1941_MIN,10/10/2025,Atacado,10,10499.0,5360.7,513.83,Venda
SKU_1931_MID,10/10/2025,Varejo,2,1489.8,0.0,744.9,Venda
SKU_1854_MID,10/10/2025,Atacado,2,369.8,209.52,80.14,Venda
SKU_2033_PRI,10/10/2025,E-commerce,1,309.9,0.0,309.9,Venda
SKU_1947_CLE,10/10/2025,E-commerce,1,439.9,0.0,439.9,Venda
SKU_1743_DEE,10/10/2025,Atacado,4,1759.6,915.36,211.06,Venda
SKU_1839_BAB,10/10/2025,Atacado,5,1474.5,740.4,146.82,Venda
SKU_1838_BAL,10/10/2025,E-commerce,1,319.9,0.0,319.9,Venda
SKU_1958_PAS,10/10/2025,Varejo,1,184.9,12.94,171.96,Venda
SKU_1810_OFF,10/10/2025,Varejo,1,159.9,0.0,159.9,Venda
SKU_1768_PEA,10/10/2025,Varejo,1,624.9,126.51,498.39,Venda
SKU_1693_FLA,10/10/2025,Varejo,2,409.8,78.62,165.59,Venda
SKU_1776_PAS,10/10/2025,Atacado,3,989.7,482.28,169.14,Venda
