Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_2074_PAS,17/02/2026,Varejo,2,529.8,61.76,234.02,Venda
SKU_1921_VAN,17/02/2026,Varejo,1,249.9,29.26,220.64,Venda
SKU_2107_WHI,17/02/2026,E-commerce,2,849.8,154.46,347.67,Venda
SKU_2091_AQU,17/02/2026,Atacado,3,719.7,329.34,130.12,Venda
SKU_1958_BLU,17/02/2026,E-commerce,1,184.9,26.48,158.42,Venda
SKU_1894_IVO,17/02/2026,Atacado,4,1099.6,539.76,139.96,Venda
SKU_1988_WHI,17/02/2026,Varejo,2,849.8,93.56,378.12,Venda
SKU_1998_COR,17/02/2026,Atacado,4,1419.6,716.72,175.72,Venda
SKU_1762_BRI,17/02/2026,Varejo,1,254.9,31.99,222.91,Venda
SKU_2047_HUN,17/02/2026,Atacado,10,11249.0,4769.5,647.95,Venda
SKU_1881_SNO,17/02/2026,Varejo,1,244.9,35.6,209.3,Venda
SKU_1811_PIN,17/02/2026,Varejo,3,2069.7,220.17,616.51,Venda
SKU_1790_ROY,17/02/2026,Atacado,5,1299.5,674.3,125.04,Venda
SKU_1939_LIG,17/02/2026,Atacado,5,799.5,383.7,83.16,Venda
SKU_1778_TEA,17/02/2026,Varejo,2,569.8,98.06,235.87,Venda
SKU_2030_BRI,17/02/2026,Varejo,1,344.9,35.79,309.11,Venda
SKU_1739_AQU,17/02/2026,Atacado,4,1019.6,484.6,133.75,Venda
SKU_1744_LIG,17/02/2026,Varejo,3,794.7,119.94,224.92,Venda
SKU_1697_PIS,17/02/2026,Atacado,4,879.6,370.84,127.19,Venda
SKU_1829_HUN,17/02/2026,Varejo,1,259.9,33.84,226.06,Venda
SKU_1999_COB,17/02/2026,Varejo,1,234.9,46.21,188.69,Venda
SKU_2058_BUB,17/02/2026,Atacado,4,839.6,467.68,92.98,Venda
SKU_1821_NAV,17/02/2026,Varejo,1,264.9,35.06,229.84,Venda
SKU_1890_ROY,17/02/2026,Varejo,1,254.9,33.76,221.14,Venda
SKU_1952_PIS,17/02/2026,Atacado,3,614.7,355.23,86.49,Venda
SKU_1795_HUN,17/02/2026,Atacado,4,1199.6,612.8,146.7,Venda
SKU_1815_LIM,17/02/2026,Atacado,8,3519.2,1514.4,250.6,Venda
SKU_2027_CLE,17/02/2026,E-commerce,1,349.9,61.83,288.07,Venda
SKU_1864_VAN,17/02/2026,Atacado,10,1699.0,757.9,94.11,Venda
SKU_1737_DEE,17/02/2026,Atacado,4,3079.6,1814.68,316.23,Venda
SKU_2082_PAS,17/02/2026,Varejo,1,509.9,98.31,411.59,Venda
SKU_1926_IVO,17/02/2026,Atacado,3,809.7,340.59,156.37,Venda
SKU_1873_BAB,17/02/2026,Varejo,1,449.9,86.27,363.63,Venda
SKU_1881_CLO,17/02/2026,Varejo,1,244.9,41.41,203.49,Venda
SKU_1993_MEX,17/02/2026,Varejo,1,204.9,31.93,172.97,Venda
SKU_1769_EME,17/02/2026,Varejo,2,649.8,68.34,290.73,Venda
SKU_1968_JAD,17/02/2026,Varejo,1,174.9,32.29,142.61,Venda
SKU_2005_FUC,17/02/2026,Varejo,1,179.9,28.03,151.87,Venda
SKU_1923_PEA,17/02/2026,Atacado,10,1899.0,905.2,99.38,Venda
SKU_2048_FOR,17/02/2026,Atacado,8,3079.2,1459.12,202.51,Venda
SKU_2011_PIN,18/02/2026,Atacado,8,2039.2,973.28,133.24,Venda
SKU_1731_ARM,18/02/2026,Atacado,5,4549.5,2105.55,488.79,Venda
SKU_1850_PRI,18/02/2026,E-commerce,1,204.9,33.83,171.07,Venda
SKU_1709_MAR,18/02/2026,Atacado,3,629.7,306.15,107.85,Venda
SKU_1727_WHI,18/02/2026,Atacado,10,1549.0,896.3,65.27,Venda
SKU_1864_VAN,18/02/2026,Atacado,10,1699.0,823.4,87.56,Venda
SKU_1815_LIM,18/02/2026,Varejo,2,879.8,98.54,390.63,Venda
SKU_1689_MAG,18/02/2026,E-commerce,1,964.9,142.87,822.03,Venda
SKU_1989_MAG,18/02/2026,Atacado,5,1749.5,922.35,165.43,Venda
SKU_1880_TUR,18/02/2026,Atacado,8,6799.2,2886.32,489.11,Venda
SKU_1946_PEA,18/02/2026,Atacado,5,2024.5,1065.05,191.89,Venda
SKU_1897_SHO,18/02/2026,Atacado,10,2349.0,1119.8,122.92,Venda
SKU_1708_FLA,18/02/2026,Atacado,10,1699.0,820.3,87.87,Venda
SKU_1897_SHO,18/02/2026,Varejo,1,234.9,41.56,193.34,Venda
SKU_1801_FLA,18/02/2026,Varejo,1,374.9,61.14,313.76,Venda
SKU_2081_HUN,18/02/2026,Atacado,4,1559.6,890.8,167.2,Venda
SKU_1955_SAL,18/02/2026,Atacado,10,9999.0,4765.0,523.4,Venda
SKU_1841_WHI,18/02/2026,Atacado,5,724.5,334.0,78.1,Venda
SKU_2090_BUB,18/02/2026,E-commerce,1,264.9,34.45,230.45,Venda
SKU_1911_RAS,18/02/2026,Atacado,8,1719.2,797.76,115.18,Venda
SKU_1961_SHO,18/02/2026,Varejo,1,414.9,52.84,362.06,Venda
SKU_1864_VAN,18/02/2026,Atacado,4,679.6,297.44,95.54,Venda
SKU_1779_MIN,18/02/2026,Atacado,4,859.6,461.96,99.41,Venda
SKU_1916_TUR,18/02/2026,Atacado,6,1529.4,808.38,120.17,Venda
SKU_1956_CLO,18/02/2026,Varejo,1,209.9,39.01,170.89,Venda
SKU_2105_LIG,18/02/2026,Atacado,6,2039.4,1034.76,167.44,Venda
SKU_1865_CRE,18/02/2026,Atacado,2,499.8,279.7,110.05,Venda
SKU_2061_BRI,18/02/2026,Atacado,5,1049.5,459.9,117.92,Venda
SKU_2003_FOR,18/02/2026,Varejo,2,479.8,71.54,204.13,Venda
SKU_1953_IVO,18/02/2026,Varejo,1,234.9,41.53,193.37,Venda
SKU_2034_DUS,18/02/2026,Atacado,4,679.6,360.56,79.76,Venda
SKU_1961_LIG,18/02/2026,Varejo,1,414.9,78.96,335.94,Venda
SKU_2049_TEA,18/02/2026,Atacado,8,1719.2,871.6,105.95,Venda
SKU_2053_EGR,18/02/2026,Varejo,1,349.9,47.4,302.5,Venda
SKU_1799_POW,18/02/2026,Varejo,1,269.9,52.87,217.03,Venda
SKU_2030_BRI,18/02/2026,Atacado,2,689.8,354.58,167.61,Venda
SKU_2094_MYS,18/02/2026,Varejo,1,184.9,23.12,161.78,Venda
SKU_2092_EGR,18/02/2026,Atacado,4,1099.6,546.96,138.16,Venda
SKU_1995_WHI,18/02/2026,E-commerce,1,234.9,43.04,191.86,Venda
SKU_1794_FLA,18/02/2026,Atacado,5,1049.5,524.3,105.04,Venda
SKU_1725_BAB,18/02/2026,Atacado,4,979.6,484.28,123.83,Venda
SKU_1797_BLU,18/02/2026,E-commerce,1,379.9,41.72,338.18,Venda
SKU_2104_PEA,18/02/2026,Varejo,1,224.9,42.19,182.71,Venda
SKU_2073_HUN,18/02/2026,Atacado,4,1159.6,511.72,161.97,Venda
SKU_1824_BLU,18/02/2026,Atacado,5,1799.5,893.0,181.3,Venda
SKU_2104_PEA,18/02/2026,Varejo,2,449.8,54.6,197.6,Venda
SKU_1853_BLU,18/02/2026,Atacado,6,5399.4,3102.66,382.79,Venda
SKU_1770_DEE,18/02/2026,E-commerce,1,219.9,41.41,178.49,Venda
SKU_2089_EGR,18/02/2026,E-commerce,1,494.9,97.56,397.34,Venda
SKU_2101_PAS,18/02/2026,Atacado,3,734.7,348.03,128.89,Venda
SKU_2028_PIS,18/02/2026,Atacado,6,1469.4,620.76,141.44,Venda
SKU_1970_PEA,18/02/2026,Varejo,1,769.9,95.41,674.49,Venda
SKU_1918_SKY,18/02/2026,Varejo,1,199.9,33.52,166.38,Venda
SKU_1709_CRE,18/02/2026,Atacado,6,1259.4,665.64,98.96,Venda
SKU_2062_DUS,18/02/2026,Atacado,6,839.4,356.58,80.47,Venda
SKU_1987_MYS,18/02/2026,Atacado,4,4479.6,2130.24,587.34,Venda
SKU_1835_BAB,18/02/2026,Varejo,1,184.9,30.19,154.71,Venda
SKU_1915_DUS,18/02/2026,Atacado,6,6989.4,3690.66,549.79,Venda
SKU_2103_RAS,18/02/2026,Varejo,1,469.9,93.87,376.03,Venda
SKU_1698_PRI,18/02/2026,Atacado,5,2099.5,1138.7,192.16,Venda
SKU_2076_SAG,18/02/2026,Varejo,1,474.9,73.89,401.01,Venda
SKU_1847_PAS,18/02/2026,Varejo,1,269.9,41.24,228.66,Venda
SKU_1692_OLI,18/02/2026,E-commerce,1,219.9,31.6,188.3,Venda
SKU_1962_FRE,18/02/2026,Varejo,1,214.9,36.73,178.17,Venda
SKU_1892_AQU,18/02/2026,Varejo,1,289.9,47.83,242.07,Venda
SKU_1884_FOR,18/02/2026,Atacado,8,2719.2,1708.88,126.29,Venda
SKU_2100_MAG,18/02/2026,E-commerce,1,1014.9,192.94,821.96,Venda
SKU_1867_LIG,18/02/2026,Varejo,1,199.9,26.14,173.76,Venda
SKU_1972_AQU,18/02/2026,E-commerce,1,344.9,35.78,309.12,Venda
SKU_2060_MEX,18/02/2026,Varejo,1,934.9,169.96,764.94,Venda
SKU_1902_BLU,18/02/2026,Atacado,5,4149.5,2391.7,351.56,Venda
SKU_1976_JAD,18/02/2026,E-commerce,1,539.9,72.7,467.2,Venda
SKU_1815_WHI,18/02/2026,Atacado,3,1319.7,607.89,237.27,Venda
SKU_1870_AQU,18/02/2026,Atacado,4,919.6,408.96,127.66,Venda
SKU_1690_MAG,18/02/2026,Atacado,6,3239.4,1548.18,281.87,Venda
SKU_2117_RAS,18/02/2026,Atacado,8,6159.2,3209.52,368.71,Venda
SKU_1917_IVO,18/02/2026,Atacado,8,2999.2,1263.84,216.92,Venda
SKU_2077_MOS,18/02/2026,Atacado,6,1229.4,667.02,93.73,Venda
SKU_1912_PAS,18/02/2026,Atacado,6,2309.4,1029.48,213.32,Venda
SKU_1990_IVO,18/02/2026,Atacado,8,1439.2,760.56,84.83,Venda
SKU_1746_NAV,18/02/2026,Varejo,1,179.9,27.03,152.87,Venda
SKU_2098_EME,18/02/2026,E-commerce,1,294.9,43.92,250.98,Venda
SKU_2067_MIN,18/02/2026,Atacado,2,699.8,324.04,187.88,Venda
SKU_1801_FLA,18/02/2026,Atacado,5,1874.5,998.55,175.19,Venda
SKU_1909_PEA,18/02/2026,Atacado,3,1349.7,631.08,239.54,Venda
SKU_2097_ROS,18/02/2026,E-commerce,2,399.8,55.18,172.31,Venda
SKU_2100_BLU,18/02/2026,E-commerce,1,1014.9,193.07,821.83,Venda
SKU_1849_GAR,18/02/2026,Varejo,1,329.9,50.95,278.95,Venda
SKU_2092_FUC,18/02/2026,Varejo,1,274.9,36.45,238.45,Venda
SKU_2090_BUB,18/02/2026,Varejo,1,264.9,46.39,218.51,Venda
SKU_1843_NAV,18/02/2026,E-commerce,1,304.9,48.75,256.15,Venda
SKU_1683_PAL,18/02/2026,Atacado,3,944.7,430.2,171.5,Venda
SKU_1819_AQU,18/02/2026,E-commerce,1,344.9,66.97,277.93,Venda
SKU_1832_MIN,18/02/2026,Varejo,4,1179.6,125.4,263.55,Venda
SKU_2030_SER,18/02/2026,Atacado,8,2759.2,1304.16,181.88,Venda
SKU_2034_DUS,18/02/2026,Atacado,3,509.7,262.74,82.32,Venda
SKU_1821_NAV,18/02/2026,Atacado,8,2119.2,1050.8,133.55,Venda
SKU_1768_PEA,18/02/2026,Atacado,8,4999.2,2162.72,354.56,Venda
SKU_2114_DUS,18/02/2026,Varejo,1,389.9,66.39,323.51,Venda
SKU_2041_MOS,18/02/2026,Atacado,4,879.6,371.24,127.09,Venda
SKU_2023_MID,18/02/2026,Varejo,1,159.9,17.63,142.27,Venda
SKU_1998_SAL,18/02/2026,Varejo,1,354.9,51.84,303.06,Venda
SKU_2102_WHI,18/02/2026,Atacado,3,2234.7,1181.22,351.16,Venda
SKU_1899_SAG,18/02/2026,E-commerce,1,224.9,41.54,183.36,Venda
SKU_1932_NAV,18/02/2026,Atacado,10,1949.0,1122.6,82.64,Venda
SKU_2033_RAS,18/02/2026,Atacado,10,3099.0,1400.1,169.89,Venda
SKU_2036_SPA,18/02/2026,Atacado,5,1199.5,618.4,116.22,Venda
SKU_1985_PAS,18/02/2026,Varejo,1,409.9,65.47,344.43,Venda
SKU_1823_COR,18/02/2026,Varejo,1,194.9,37.05,157.85,Venda
SKU_1850_DEE,18/02/2026,Atacado,8,1639.2,840.08,99.89,Venda
SKU_2054_SAL,18/02/2026,Varejo,1,409.9,74.37,335.53,Venda
SKU_1795_HUN,18/02/2026,E-commerce,1,299.9,36.03,263.87,Venda
SKU_1945_BAB,18/02/2026,Atacado,4,859.6,379.88,119.93,Venda
SKU_1864_BRI,18/02/2026,Atacado,2,339.8,177.02,81.39,Venda
SKU_2012_ROY,18/02/2026,Varejo,4,3279.6,448.72,707.72,Venda
SKU_2040_MIN,18/02/2026,Atacado,8,2359.2,1128.16,153.88,Venda
SKU_1850_DEE,18/02/2026,Atacado,5,1024.5,542.9,96.32,Venda
SKU_1913_MYS,18/02/2026,E-commerce,2,389.8,44.82,172.49,Venda
SKU_1768_MIN,18/02/2026,Atacado,6,3749.4,1592.4,359.5,Venda
SKU_2020_BAB,18/02/2026,Varejo,2,469.8,81.08,194.36,Venda
SKU_1901_LIM,18/02/2026,Varejo,1,234.9,36.17,198.73,Venda
SKU_1776_BIR,18/02/2026,Varejo,1,329.9,49.28,280.62,Venda
SKU_1771_PIN,18/02/2026,Atacado,4,1059.6,462.28,149.33,Venda
SKU_1949_SKY,18/02/2026,Atacado,10,1649.0,823.7,82.53,Venda
SKU_2097_ROS,18/02/2026,Varejo,1,199.9,26.65,173.25,Venda
SKU_1836_MID,18/02/2026,Atacado,5,3574.5,1696.4,375.62,Venda
SKU_1975_PAS,18/02/2026,Atacado,4,1779.6,990.56,197.26,Venda
SKU_2063_SHO,18/02/2026,E-commerce,1,219.9,40.61,179.29,Venda
SKU_2104_PEA,18/02/2026,Atacado,5,1124.5,637.15,97.47,Venda
SKU_2104_LIG,18/02/2026,Atacado,5,1124.5,582.9,108.32,Venda
SKU_1757_PIN,18/02/2026,Atacado,6,1589.4,910.92,113.08,Venda
SKU_1913_MYS,18/02/2026,E-commerce,1,194.9,28.9,166.0,Venda
SKU_1985_WHI,18/02/2026,Varejo,1,409.9,73.21,336.69,Venda
SKU_2033_RAS,18/02/2026,Varejo,1,309.9,51.39,258.51,Venda
SKU_1858_IVO,18/02/2026,Varejo,2,1799.8,327.24,736.28,Venda
SKU_1743_DEE,18/02/2026,Atacado,2,879.8,421.38,229.21,Venda
SKU_1791_IVO,18/02/2026,Atacado,4,1059.6,539.68,129.98,Venda
SKU_2052_FLA,18/02/2026,Varejo,1,299.9,58.05,241.85,Venda
SKU_1918_WHI,18/02/2026,Varejo,1,199.9,21.67,178.23,Venda
SKU_2094_OLI,18/02/2026,Varejo,1,184.9,29.46,155.44,Venda
SKU_1856_FLA,18/02/2026,Atacado,5,1624.5,785.7,167.76,Venda
SKU_1687_WHI,18/02/2026,E-commerce,1,899.9,124.06,775.84,Venda
SKU_1786_TEA,18/02/2026,Atacado,5,899.5,526.75,74.55,Venda
SKU_1984_PAS,18/02/2026,Varejo,1,299.9,33.7,266.2,Venda
SKU_2029_PRI,18/02/2026,Varejo,1,964.9,133.83,831.07,Venda
SKU_1958_BLU,18/02/2026,Atacado,10,1849.0,1040.4,80.86,Venda
SKU_2094_MYS,18/02/2026,Atacado,6,1109.4,583.5,87.65,Venda
SKU_1978_BAL,18/02/2026,Atacado,3,749.7,421.74,109.32,Venda
SKU_1865_POW,18/02/2026,Varejo,2,499.8,57.0,221.4,Venda
SKU_1952_TUR,18/02/2026,Atacado,4,819.6,383.44,109.04,Venda
SKU_2007_SAG,18/02/2026,Varejo,1,209.9,28.19,181.71,Venda
SKU_1907_TEA,18/02/2026,Varejo,1,274.9,28.77,246.13,Venda
SKU_1939_LIG,18/02/2026,Atacado,8,1279.2,573.04,88.27,Venda
SKU_2031_NAV,18/02/2026,Varejo,1,349.9,62.86,287.04,Venda
SKU_1957_CRE,18/02/2026,Varejo,2,379.8,75.86,151.97,Venda
SKU_1801_MOS,18/02/2026,Varejo,1,374.9,38.07,336.83,Venda
SKU_1928_BLU,18/02/2026,Atacado,5,1574.5,745.2,165.86,Venda
SKU_1847_MYS,18/02/2026,Varejo,1,269.9,44.66,225.24,Venda
SKU_1809_SHO,18/02/2026,Varejo,1,239.9,43.31,196.59,Venda
SKU_1928_BLU,18/02/2026,Varejo,1,314.9,46.64,268.26,Venda
SKU_2090_BUB,18/02/2026,Varejo,1,264.9,46.11,218.79,Venda
SKU_2000_SHO,18/02/2026,Atacado,5,1074.5,552.05,104.49,Venda
SKU_1844_BAL,18/02/2026,E-commerce,2,499.8,55.16,222.32,Venda
SKU_1998_COR,18/02/2026,Atacado,2,709.8,356.6,176.6,Venda
SKU_2047_HUN,18/02/2026,Atacado,5,5624.5,2589.05,607.09,Venda
SKU_2102_WHI,18/02/2026,E-commerce,1,744.9,138.05,606.85,Venda
SKU_1906_SHO,18/02/2026,E-commerce,1,294.9,34.37,260.53,Venda
SKU_1741_PEA,18/02/2026,Varejo,4,959.6,169.68,197.48,Venda
SKU_1871_WHI,18/02/2026,Varejo,2,399.8,75.78,162.01,Venda
SKU_2080_FLA,18/02/2026,E-commerce,1,239.9,47.25,192.65,Venda
SKU_2104_PEA,18/02/2026,Varejo,4,899.6,162.96,184.16,Venda
SKU_1803_DUS,18/02/2026,Atacado,3,599.7,291.03,102.89,Venda
SKU_1690_MAG,18/02/2026,E-commerce,1,539.9,103.92,435.98,Venda
SKU_1878_SEA,18/02/2026,Atacado,3,1319.7,572.04,249.22,Venda
SKU_1941_MIN,18/02/2026,Varejo,1,1049.9,201.3,848.6,Venda
SKU_1874_JAD,18/02/2026,Varejo,1,219.9,42.29,177.61,Venda
SKU_1733_NAV,18/02/2026,Varejo,1,349.9,44.99,304.91,Venda
SKU_1860_BLA,18/02/2026,Varejo,1,319.9,34.46,285.44,Venda
SKU_1781_AQU,18/02/2026,Atacado,3,389.7,167.79,73.97,Venda
SKU_1964_BRI,18/02/2026,Varejo,1,294.9,36.1,258.8,Venda
SKU_1804_SEA,18/02/2026,Varejo,1,454.9,86.25,368.65,Venda
SKU_2044_PAS,18/02/2026,E-commerce,1,249.9,46.58,203.32,Venda
SKU_1730_MIN,18/02/2026,Atacado,5,1599.5,801.7,159.56,Venda
SKU_2095_CLO,18/02/2026,E-commerce,1,239.9,34.24,205.66,Venda
SKU_1894_IVO,18/02/2026,Atacado,10,2749.0,1431.2,131.78,Venda
SKU_1896_ARM,18/02/2026,Varejo,1,1009.9,152.15,857.75,Venda
SKU_1682_OLI,18/02/2026,Varejo,2,469.8,85.02,192.39,Venda
SKU_2016_SAP,18/02/2026,Atacado,5,1124.5,628.75,99.15,Venda
SKU_1925_PRI,18/02/2026,Atacado,4,1459.6,841.44,154.54,Venda
SKU_1882_SPA,18/02/2026,Atacado,5,1199.5,506.15,138.67,Venda
SKU_1821_BUB,18/02/2026,E-commerce,1,264.9,52.67,212.23,Venda
SKU_2097_ROS,18/02/2026,Atacado,8,1599.2,822.32,97.11,Venda
SKU_1791_ARM,18/02/2026,Varejo,1,264.9,39.86,225.04,Venda
SKU_1680_NAV,18/02/2026,E-commerce,1,334.9,41.61,293.29,Venda
SKU_1698_SNO,18/02/2026,Varejo,1,419.9,56.77,363.13,Venda
SKU_2008_HOT,18/02/2026,Atacado,4,979.6,489.44,122.54,Venda
SKU_1892_ROS,18/02/2026,Atacado,5,1449.5,717.25,146.45,Venda
SKU_2072_MIN,18/02/2026,Varejo,2,539.8,71.28,234.26,Venda
SKU_1939_LIG,18/02/2026,Atacado,6,959.4,456.96,83.74,Venda
SKU_1909_SPA,18/02/2026,Varejo,1,449.9,48.83,401.07,Venda
SKU_2051_FOR,18/02/2026,Atacado,5,3849.5,1666.25,436.65,Venda
SKU_1868_SEA,18/02/2026,Atacado,5,3949.5,1920.45,405.81,Venda
SKU_2020_BAB,18/02/2026,Varejo,1,234.9,23.83,211.07,Venda
SKU_1686_SKY,18/02/2026,Atacado,8,1719.2,761.44,119.72,Venda
SKU_2099_DEE,18/02/2026,Varejo,2,539.8,71.2,234.3,Venda
SKU_1892_AQU,18/02/2026,Varejo,1,289.9,32.06,257.84,Venda
SKU_2011_PIN,18/02/2026,Atacado,6,1529.4,848.28,113.52,Venda
SKU_1842_POW,18/02/2026,Atacado,3,1604.7,837.36,255.78,Venda
SKU_1869_AQU,18/02/2026,Atacado,6,2939.4,1611.66,221.29,Venda
SKU_1910_MYS,18/02/2026,E-commerce,1,749.9,114.18,635.72,Venda
SKU_2063_POW,18/02/2026,Varejo,1,219.9,31.53,188.37,Venda
SKU_1847_PAS,18/02/2026,Varejo,1,269.9,39.36,230.54,Venda
SKU_1684_SHO,18/02/2026,Varejo,1,184.9,34.77,150.13,Venda
SKU_1856_FLA,18/02/2026,Varejo,1,324.9,63.33,261.57,Venda
SKU_2098_EME,18/02/2026,Varejo,2,589.8,92.22,248.79,Venda
SKU_2061_POW,18/02/2026,Atacado,4,839.6,367.72,117.97,Venda
SKU_1995_WHI,18/02/2026,Varejo,1,234.9,44.82,190.08,Venda
SKU_1869_CRE,18/02/2026,Varejo,1,489.9,56.09,433.81,Venda
