Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_2061_POW,22/11/2025,E-commerce,1,209.9,60.65,149.25,Venda
SKU_1966_FOR,22/11/2025,Atacado,8,5399.2,1889.68,438.69,Venda
SKU_2069_TEA,22/11/2025,Varejo,1,219.9,50.23,169.67,Venda
SKU_1756_BUB,22/11/2025,Atacado,10,1799.0,629.6,116.94,Venda
SKU_1991_PIN,22/11/2025,Atacado,5,1499.5,524.8,194.94,Venda
SKU_2011_TUR,22/11/2025,Atacado,6,1529.4,611.76,152.94,Venda
SKU_2015_OLI,22/11/2025,Atacado,10,3149.0,1259.6,188.94,Venda
SKU_2091_AQU,22/11/2025,Varejo,2,479.8,122.12,178.84,Venda
SKU_1944_PIS,22/11/2025,Varejo,2,799.8,183.94,307.93,Venda
SKU_2104_PEA,22/11/2025,Varejo,3,674.7,154.83,173.29,Venda
SKU_1971_PIN,22/11/2025,Varejo,1,829.9,138.84,691.06,Venda
SKU_2015_HUN,22/11/2025,E-commerce,1,314.9,92.47,222.43,Venda
SKU_1733_SAG,22/11/2025,Atacado,4,1399.6,419.88,244.93,Venda
SKU_1873_BLA,22/11/2025,Atacado,10,4499.0,1349.7,314.93,Venda
SKU_1760_PAS,22/11/2025,Atacado,2,499.8,174.92,162.44,Venda
SKU_1862_PAS,22/11/2025,Varejo,1,224.9,60.03,164.87,Venda
SKU_2106_FUC,22/11/2025,Atacado,3,704.7,317.1,129.2,Venda
SKU_1950_BLU,22/11/2025,Varejo,3,1244.7,295.5,316.4,Venda
SKU_2012_SKY,22/11/2025,Varejo,1,819.9,213.09,606.81,Venda
SKU_2024_MIN,22/11/2025,Varejo,1,384.9,67.35,317.55,Venda
SKU_1980_DEE,22/11/2025,Atacado,10,1549.0,464.7,108.43,Venda
SKU_1755_BIR,22/11/2025,Atacado,4,1339.6,468.84,217.69,Venda
SKU_1800_MOS,22/11/2025,Atacado,3,839.7,251.91,195.93,Venda
SKU_1960_BAL,22/11/2025,Varejo,1,174.9,51.31,123.59,Venda
SKU_2049_PAS,22/11/2025,E-commerce,1,214.9,33.25,181.65,Venda
SKU_1974_JAD,22/11/2025,Varejo,1,199.9,54.75,145.15,Venda
SKU_1870_AQU,22/11/2025,Varejo,1,229.9,38.54,191.36,Venda
SKU_1880_TUR,22/11/2025,Varejo,1,849.9,231.81,618.09,Venda
SKU_1756_FLA,22/11/2025,Atacado,8,1439.2,431.76,125.93,Venda
SKU_1807_IVO,22/11/2025,E-commerce,1,454.9,75.03,379.87,Venda
SKU_1879_COR,22/11/2025,Varejo,1,304.9,61.35,243.55,Venda
SKU_2051_MEX,22/11/2025,E-commerce,1,769.9,228.74,541.16,Venda
SKU_1733_NAV,22/11/2025,Varejo,1,349.9,103.24,246.66,Venda
SKU_1730_MIN,22/11/2025,Varejo,1,319.9,81.22,238.68,Venda
SKU_1873_BAB,22/11/2025,E-commerce,1,449.9,123.06,326.84,Venda
SKU_1945_BRI,22/11/2025,Atacado,2,429.8,150.44,139.68,Venda
SKU_1716_SAL,22/11/2025,Varejo,2,329.8,57.56,136.12,Venda
SKU_2011_TUR,22/11/2025,Atacado,8,2039.2,611.76,178.43,Venda
SKU_1974_JAD,22/11/2025,Atacado,5,999.5,299.85,139.93,Venda
SKU_1921_PIN,22/11/2025,Varejo,3,749.7,126.18,207.84,Venda
SKU_1731_ARM,22/11/2025,Varejo,1,909.9,169.44,740.46,Venda
SKU_2021_SAL,22/11/2025,E-commerce,2,379.8,89.0,145.4,Venda
SKU_1811_PIN,22/11/2025,Atacado,5,3449.5,1034.85,482.93,Venda
SKU_2103_RAS,22/11/2025,Varejo,1,469.9,134.7,335.2,Venda
SKU_2102_CLO,22/11/2025,Varejo,1,744.9,138.81,606.09,Venda
SKU_1840_LIM,22/11/2025,E-commerce,1,214.9,43.55,171.35,Venda
SKU_1713_SNO,22/11/2025,Varejo,1,504.9,94.14,410.76,Venda
SKU_1884_FOR,22/11/2025,Atacado,5,1699.5,764.75,186.95,Venda
SKU_2008_HOT,22/11/2025,E-commerce,1,244.9,42.19,202.71,Venda
SKU_1691_ROS,22/11/2025,E-commerce,1,309.9,47.79,262.11,Venda
SKU_1971_RAS,22/11/2025,Varejo,1,829.9,227.99,601.91,Venda
SKU_1829_MOS,22/11/2025,E-commerce,1,259.9,77.45,182.45,Venda
SKU_1807_IVO,22/11/2025,Varejo,1,454.9,70.95,383.95,Venda
SKU_1969_SER,22/11/2025,Atacado,8,3279.2,1311.68,245.94,Venda
SKU_2030_SER,22/11/2025,E-commerce,2,689.8,142.0,273.9,Venda
SKU_1717_CRE,22/11/2025,Varejo,1,259.9,48.6,211.3,Venda
SKU_1960_NAV,22/11/2025,Atacado,3,524.7,236.1,96.2,Venda
SKU_1770_DEE,22/11/2025,Atacado,5,1099.5,329.85,153.93,Venda
SKU_1893_BIR,22/11/2025,Atacado,4,2519.6,1007.84,377.94,Venda
SKU_1908_MID,22/11/2025,Varejo,3,944.7,170.43,258.09,Venda
SKU_2010_BIR,22/11/2025,Varejo,1,919.9,186.75,733.15,Venda
SKU_1978_ROS,22/11/2025,E-commerce,1,249.9,66.58,183.32,Venda
SKU_1855_AQU,22/11/2025,Atacado,4,1099.6,494.8,151.2,Venda
SKU_1834_MAG,22/11/2025,E-commerce,1,399.9,73.34,326.56,Venda
SKU_1849_BAB,22/11/2025,E-commerce,2,659.8,138.22,260.79,Venda
SKU_2040_BIR,22/11/2025,Varejo,1,294.9,59.88,235.02,Venda
SKU_1897_SHO,22/11/2025,Varejo,1,234.9,51.05,183.85,Venda
SKU_2117_SAL,22/11/2025,Atacado,8,6159.2,1847.76,538.93,Venda
SKU_1683_SHO,22/11/2025,Varejo,1,314.9,74.49,240.41,Venda
SKU_1743_CLO,22/11/2025,Varejo,1,439.9,115.48,324.42,Venda
SKU_1820_PEA,22/11/2025,Atacado,4,1159.6,405.84,188.44,Venda
SKU_1991_GAR,22/11/2025,Varejo,1,299.9,67.11,232.79,Venda
SKU_1925_PRI,22/11/2025,Varejo,1,364.9,60.29,304.61,Venda
SKU_1741_PEA,22/11/2025,Atacado,4,959.6,287.88,167.93,Venda
SKU_2032_LIM,22/11/2025,Atacado,4,1019.6,356.88,165.68,Venda
SKU_1849_GAR,22/11/2025,Atacado,3,989.7,296.91,230.93,Venda
SKU_1797_GAR,22/11/2025,Varejo,2,759.8,184.38,287.71,Venda
SKU_1692_OLI,22/11/2025,Varejo,2,439.8,92.16,173.82,Venda
SKU_1978_BAL,22/11/2025,E-commerce,1,249.9,72.9,177.0,Venda
SKU_2087_CER,22/11/2025,Varejo,1,249.9,57.16,192.74,Venda
SKU_1728_EGR,22/11/2025,Varejo,1,329.9,68.29,261.61,Venda
SKU_1766_CLE,22/11/2025,Varejo,2,789.8,204.68,292.56,Venda
SKU_2062_DUS,22/11/2025,Varejo,1,139.9,24.92,114.98,Venda
SKU_2103_RAS,22/11/2025,Atacado,5,2349.5,704.85,328.93,Venda
SKU_1898_EME,22/11/2025,E-commerce,1,484.9,73.69,411.21,Venda
SKU_1996_SHO,22/11/2025,Atacado,4,979.6,342.88,159.18,Venda
SKU_1680_NAV,22/11/2025,Atacado,10,3349.0,1172.1,217.69,Venda
SKU_2057_VAN,22/11/2025,Varejo,1,944.9,163.93,780.97,Venda
SKU_1827_PRI,22/11/2025,Atacado,5,974.5,389.8,116.94,Venda
SKU_1708_FLA,22/11/2025,Atacado,4,679.6,237.84,110.44,Venda
SKU_2095_CLO,22/11/2025,Varejo,1,239.9,62.67,177.23,Venda
SKU_1965_DEN,22/11/2025,Varejo,1,234.9,60.72,174.18,Venda
SKU_1882_TUR,22/11/2025,Varejo,1,239.9,37.91,201.99,Venda
SKU_1683_PAL,22/11/2025,Varejo,1,314.9,65.34,249.56,Venda
SKU_1936_WHI,22/11/2025,Atacado,10,1299.0,519.6,77.94,Venda
SKU_1751_MIN,22/11/2025,Varejo,1,329.9,87.74,242.16,Venda
SKU_1909_PEA,22/11/2025,Atacado,5,2249.5,674.85,314.93,Venda
SKU_2014_BLA,22/11/2025,Atacado,3,959.7,431.85,175.95,Venda
SKU_1847_MYS,22/11/2025,Atacado,12,3238.8,1133.52,175.44,Venda
SKU_1789_EME,22/11/2025,Varejo,2,539.8,151.88,193.96,Venda
SKU_1943_FUC,22/11/2025,Varejo,1,279.9,45.29,234.61,Venda
SKU_1699_CLO,22/11/2025,E-commerce,1,329.9,84.77,245.13,Venda
SKU_1990_LIM,22/11/2025,Varejo,2,359.8,89.8,135.0,Venda
SKU_2086_SHO,22/11/2025,Varejo,1,324.9,90.98,233.92,Venda
SKU_1918_WHI,22/11/2025,Varejo,2,399.8,91.94,153.93,Venda
SKU_1926_SHO,22/11/2025,Atacado,4,1079.6,377.84,175.44,Venda
SKU_2010_SPA,22/11/2025,Atacado,5,4599.5,1609.8,597.94,Venda
SKU_1954_WHI,22/11/2025,E-commerce,3,629.7,143.85,161.95,Venda
SKU_1954_ROY,22/11/2025,Atacado,6,1259.4,440.76,136.44,Venda
SKU_1723_COB,22/11/2025,Atacado,2,869.8,304.42,282.69,Venda
SKU_1689_IVO,22/11/2025,E-commerce,1,964.9,250.17,714.73,Venda
SKU_2103_FUC,22/11/2025,Atacado,4,1879.6,563.88,328.93,Venda
SKU_1828_CER,22/11/2025,Atacado,5,1224.5,367.35,171.43,Venda
SKU_1922_BLU,22/11/2025,E-commerce,1,694.9,184.12,510.78,Venda
SKU_2101_PAS,22/11/2025,Atacado,6,1469.4,514.32,159.18,Venda
SKU_2025_SAP,22/11/2025,Varejo,1,229.9,46.2,183.7,Venda
SKU_1881_CLO,22/11/2025,Varejo,1,244.9,63.45,181.45,Venda
SKU_2016_PEA,22/11/2025,Atacado,4,899.6,269.88,157.43,Venda
SKU_1808_PAS,22/11/2025,Atacado,4,3839.6,1343.84,623.94,Venda
SKU_1818_BRI,22/11/2025,Atacado,3,614.7,245.88,122.94,Venda
SKU_1718_DUS,22/11/2025,Atacado,3,1109.7,443.88,221.94,Venda
SKU_1680_SEA,22/11/2025,Varejo,1,334.9,86.19,248.71,Venda
SKU_1982_VAN,22/11/2025,Varejo,1,224.9,51.99,172.91,Venda
SKU_2077_MOS,22/11/2025,Varejo,1,204.9,31.67,173.23,Venda
SKU_2025_SAP,22/11/2025,Atacado,4,919.6,367.84,137.94,Venda
SKU_1962_FRE,22/11/2025,E-commerce,1,214.9,57.84,157.06,Venda
SKU_2100_MAG,22/11/2025,Varejo,1,1014.9,193.19,821.71,Venda
SKU_2088_DUS,22/11/2025,Atacado,10,10949.0,3832.2,711.68,Venda
SKU_2095_CLO,22/11/2025,Atacado,12,2878.8,1295.52,131.94,Venda
SKU_2074_PAS,22/11/2025,Atacado,6,1589.4,476.82,185.43,Venda
SKU_2044_COB,22/11/2025,Atacado,4,999.6,299.88,174.93,Venda
SKU_2030_BRI,22/11/2025,Varejo,1,344.9,87.48,257.42,Venda
SKU_1976_JAD,22/11/2025,Varejo,2,1079.8,280.34,399.73,Venda
SKU_1709_MAR,22/11/2025,Varejo,1,209.9,34.84,175.06,Venda
SKU_1698_SNO,22/11/2025,Atacado,4,1679.6,755.84,230.94,Venda
SKU_1772_SNO,22/11/2025,Varejo,1,414.9,86.65,328.25,Venda
SKU_2078_ARM,22/11/2025,Varejo,3,719.7,168.36,183.78,Venda
SKU_2036_MAR,22/11/2025,Varejo,1,239.9,43.64,196.26,Venda
SKU_1874_JAD,22/11/2025,Varejo,1,219.9,36.96,182.94,Venda
SKU_1977_TEA,22/11/2025,Atacado,4,859.6,300.88,139.68,Venda
SKU_1969_SNO,22/11/2025,Varejo,1,409.9,67.01,342.89,Venda
SKU_1781_CLE,22/11/2025,E-commerce,1,129.9,37.25,92.65,Venda
SKU_1689_MAG,22/11/2025,Varejo,1,964.9,199.1,765.8,Venda
SKU_1867_TEA,22/11/2025,Atacado,5,999.5,299.85,139.93,Venda
SKU_1724_PEA,22/11/2025,Atacado,5,5574.5,1951.1,724.68,Venda
SKU_1998_COR,22/11/2025,E-commerce,1,354.9,69.0,285.9,Venda
SKU_1869_AQU,22/11/2025,Atacado,6,2939.4,1322.76,269.44,Venda
SKU_1840_LIM,22/11/2025,Varejo,2,429.8,80.34,174.73,Venda
SKU_1955_SAL,22/11/2025,Varejo,2,1999.8,385.92,806.94,Venda
SKU_1897_SHO,22/11/2025,Varejo,1,234.9,60.59,174.31,Venda
SKU_2058_MOS,22/11/2025,E-commerce,1,209.9,43.16,166.74,Venda
SKU_2099_LIG,22/11/2025,Varejo,1,269.9,55.81,214.09,Venda
SKU_1976_JAD,22/11/2025,E-commerce,2,1079.8,163.82,457.99,Venda
SKU_1967_BAB,22/11/2025,Atacado,12,2338.8,935.52,116.94,Venda
SKU_2099_DEE,22/11/2025,Varejo,1,269.9,52.53,217.37,Venda
SKU_1839_BAB,22/11/2025,Varejo,1,294.9,64.41,230.49,Venda
SKU_2042_SER,22/11/2025,Varejo,1,764.9,161.81,603.09,Venda
SKU_1915_DUS,22/11/2025,Varejo,2,2329.8,577.02,876.39,Venda
SKU_2018_BAB,22/11/2025,E-commerce,1,479.9,81.29,398.61,Venda
SKU_1953_LIM,22/11/2025,E-commerce,1,234.9,40.54,194.36,Venda
SKU_2059_SNO,22/11/2025,E-commerce,1,639.9,158.65,481.25,Venda
SKU_2039_EME,22/11/2025,Atacado,3,3074.7,922.41,717.43,Venda
SKU_1951_GAR,22/11/2025,Atacado,5,1274.5,382.35,178.43,Venda
SKU_1983_SAP,22/11/2025,Varejo,1,224.9,43.7,181.2,Venda
SKU_1879_WHI,22/11/2025,Atacado,12,3658.8,1097.64,213.43,Venda
SKU_1971_RAS,22/11/2025,Varejo,3,2489.7,527.73,653.99,Venda
SKU_1698_SNO,22/11/2025,Atacado,4,1679.6,587.84,272.94,Venda
SKU_1860_SPA,22/11/2025,Varejo,1,319.9,82.28,237.62,Venda
SKU_2027_MAR,22/11/2025,E-commerce,1,349.9,79.04,270.86,Venda
SKU_2104_LIG,22/11/2025,Varejo,2,449.8,73.72,188.04,Venda
SKU_1847_PAS,22/11/2025,Varejo,1,269.9,72.55,197.35,Venda
SKU_1699_COB,22/11/2025,Varejo,1,329.9,67.66,262.24,Venda
SKU_1978_ROS,22/11/2025,Varejo,1,249.9,60.64,189.26,Venda
SKU_1858_IVO,22/11/2025,Varejo,1,899.9,242.27,657.63,Venda
SKU_1831_HOT,22/11/2025,Atacado,6,2009.4,703.26,217.69,Venda
SKU_2107_SNO,22/11/2025,Varejo,1,424.9,102.59,322.31,Venda
SKU_2039_EME,22/11/2025,Varejo,1,1024.9,233.88,791.02,Venda
SKU_1843_BIR,22/11/2025,Varejo,1,304.9,72.13,232.77,Venda
SKU_1998_COR,22/11/2025,Atacado,5,1774.5,798.5,195.2,Venda
SKU_1841_WHI,22/11/2025,Atacado,3,434.7,130.41,101.43,Venda
SKU_1769_WHI,22/11/2025,Atacado,4,1299.6,454.84,211.19,Venda
SKU_1739_AQU,22/11/2025,Varejo,1,254.9,57.84,197.06,Venda
SKU_2096_TEA,22/11/2025,Atacado,5,1299.5,519.8,155.94,Venda
SKU_1904_CLE,22/11/2025,Atacado,10,7449.0,2234.7,521.43,Venda
SKU_2008_HOT,22/11/2025,Atacado,6,1469.4,587.76,146.94,Venda
SKU_2101_BUB,22/11/2025,Atacado,2,489.8,146.94,171.43,Venda
SKU_2068_HON,22/11/2025,Atacado,2,809.8,242.94,283.43,Venda
SKU_1935_HOT,22/11/2025,Varejo,4,719.6,192.52,131.77,Venda
SKU_1748_BAB,22/11/2025,Varejo,1,309.9,61.73,248.17,Venda
SKU_1861_SAP,22/11/2025,Varejo,2,389.8,75.3,157.25,Venda
SKU_1830_NAV,22/11/2025,Atacado,4,1039.6,311.88,181.93,Venda
SKU_1819_AQU,22/11/2025,Atacado,5,1724.5,603.55,224.19,Venda
SKU_1927_FUC,22/11/2025,Atacado,4,1199.6,419.84,194.94,Venda
SKU_2018_OFF,22/11/2025,Atacado,6,2879.4,863.82,335.93,Venda
SKU_2078_CLE,22/11/2025,Atacado,6,1439.4,503.76,155.94,Venda
SKU_2105_RAS,22/11/2025,E-commerce,1,339.9,77.02,262.88,Venda
SKU_2066_TEA,22/11/2025,Atacado,4,1899.6,569.88,332.43,Venda
SKU_2020_FOR,22/11/2025,E-commerce,1,234.9,46.58,188.32,Venda
SKU_1811_BLU,22/11/2025,Atacado,5,3449.5,1034.85,482.93,Venda
SKU_1825_MIN,22/11/2025,Atacado,8,1399.2,489.76,113.68,Venda
SKU_1840_LIM,22/11/2025,Varejo,1,214.9,45.86,169.04,Venda
SKU_2071_PAS,22/11/2025,Varejo,1,259.9,43.03,216.87,Venda
SKU_1839_BAB,22/11/2025,Atacado,2,589.8,206.42,191.69,Venda
SKU_1776_BIR,22/11/2025,Atacado,8,2639.2,791.76,230.93,Venda
SKU_2002_VAN,22/11/2025,Varejo,2,409.8,111.02,149.39,Venda
SKU_2002_VAN,22/11/2025,Varejo,1,204.9,42.34,162.56,Venda
SKU_2005_FUC,22/11/2025,Varejo,1,179.9,52.29,127.61,Venda
SKU_1912_MEX,22/11/2025,Atacado,4,1539.6,461.88,269.43,Venda
SKU_1761_MOS,22/11/2025,Varejo,2,2209.8,642.86,783.47,Venda
SKU_2027_MAR,22/11/2025,Atacado,5,1749.5,612.3,227.44,Venda
SKU_1935_DEN,22/11/2025,Varejo,1,179.9,33.02,146.88,Venda
SKU_1769_WHI,22/11/2025,Atacado,10,3249.0,1137.1,211.19,Venda
SKU_1764_MAR,22/11/2025,Atacado,8,1879.2,563.76,164.43,Venda
SKU_1817_PRI,22/11/2025,Varejo,3,659.7,164.82,164.96,Venda
SKU_1761_SAP,22/11/2025,E-commerce,1,1104.9,289.46,815.44,Venda
SKU_1897_JAD,22/11/2025,Atacado,2,469.8,140.94,164.43,Venda
SKU_2068_HON,22/11/2025,Atacado,4,1619.6,566.84,263.19,Venda
SKU_1730_MIN,22/11/2025,Varejo,2,639.8,174.7,232.55,Venda
SKU_1808_SNO,22/11/2025,Varejo,1,959.9,170.28,789.62,Venda
SKU_1684_SHO,22/11/2025,Atacado,4,739.6,221.88,129.43,Venda
SKU_1770_JAD,22/11/2025,Varejo,3,659.7,103.68,185.34,Venda
SKU_2097_ROS,22/11/2025,Atacado,3,599.7,209.88,129.94,Venda
SKU_1710_MEX,22/11/2025,Varejo,1,809.9,157.77,652.13,Venda
SKU_1830_IVO,22/11/2025,E-commerce,1,259.9,52.85,207.05,Venda
SKU_1829_MOS,22/11/2025,Varejo,1,259.9,60.81,199.09,Venda
SKU_1731_ARM,22/11/2025,Varejo,1,909.9,271.16,638.74,Venda
SKU_1781_AQU,22/11/2025,Varejo,1,129.9,34.91,94.99,Venda
SKU_2064_PIS,22/11/2025,Varejo,1,399.9,98.85,301.05,Venda
SKU_1821_BUB,22/11/2025,Atacado,6,1589.4,476.82,185.43,Venda
SKU_2017_SHO,22/11/2025,Varejo,1,284.9,49.3,235.6,Venda
SKU_1709_MAR,22/11/2025,Varejo,2,419.8,93.98,162.91,Venda
SKU_1855_AQU,22/11/2025,E-commerce,1,274.9,44.47,230.43,Venda
SKU_1726_BUB,22/11/2025,Varejo,1,429.9,83.71,346.19,Venda
SKU_1847_PAS,22/11/2025,Varejo,1,269.9,55.31,214.59,Venda
SKU_1814_PRI,22/11/2025,E-commerce,1,379.9,71.62,308.28,Venda
SKU_1691_HUN,22/11/2025,Varejo,1,309.9,85.36,224.54,Venda
SKU_2022_ROY,22/11/2025,Varejo,1,279.9,80.96,198.94,Venda
SKU_1848_ARM,22/11/2025,Atacado,6,1319.4,461.76,142.94,Venda
SKU_2000_SAG,22/11/2025,Varejo,1,214.9,40.89,174.01,Venda
SKU_1909_SPA,22/11/2025,Varejo,1,449.9,67.88,382.02,Venda
SKU_1696_SHO,22/11/2025,Varejo,2,559.8,152.02,203.89,Venda
SKU_1861_DEE,22/11/2025,Atacado,10,1949.0,584.7,136.43,Venda
SKU_2055_RAS,22/11/2025,E-commerce,2,919.8,155.22,382.29,Venda
SKU_1817_BUB,22/11/2025,Varejo,2,439.8,125.62,157.09,Venda
SKU_2096_SNO,22/11/2025,Atacado,4,1039.6,311.88,181.93,Venda
SKU_1906_NAV,22/11/2025,Atacado,10,2949.0,1032.1,191.69,Venda
SKU_2037_SEA,22/11/2025,E-commerce,1,724.9,209.04,515.86,Venda
SKU_1788_MYS,22/11/2025,Varejo,2,499.8,143.1,178.35,Venda
SKU_1918_WHI,22/11/2025,Varejo,2,399.8,96.52,151.64,Venda
SKU_1745_FOR,22/11/2025,Atacado,2,819.8,245.94,286.93,Venda
SKU_1702_LIG,22/11/2025,Varejo,1,619.9,111.58,508.32,Venda
SKU_1848_BAL,22/11/2025,E-commerce,1,219.9,57.96,161.94,Venda
SKU_1889_MAR,22/11/2025,Atacado,3,809.7,283.38,175.44,Venda
SKU_1753_PAL,22/11/2025,Varejo,3,2369.7,371.67,666.01,Venda
SKU_1793_MIN,22/11/2025,Varejo,1,189.9,34.61,155.29,Venda
SKU_2100_MAG,22/11/2025,Atacado,5,5074.5,1522.35,710.43,Venda
SKU_1963_SER,22/11/2025,Varejo,1,694.9,133.96,560.94,Venda
SKU_1891_BUB,22/11/2025,Atacado,4,1319.6,527.84,197.94,Venda
SKU_1940_BIR,22/11/2025,Atacado,8,8679.2,2603.76,759.43,Venda
SKU_2001_MAR,22/11/2025,Atacado,6,2309.4,808.26,250.19,Venda
SKU_2028_PIS,22/11/2025,Varejo,3,734.7,163.44,190.42,Venda
SKU_1889_MAR,22/11/2025,Atacado,8,2159.2,755.68,175.44,Venda
SKU_1924_BIR,22/11/2025,Atacado,5,3224.5,1289.8,386.94,Venda
SKU_1874_GAR,22/11/2025,Varejo,1,219.9,40.66,179.24,Venda
SKU_1733_SAG,22/11/2025,Varejo,1,349.9,60.76,289.14,Venda
SKU_1941_MIN,22/11/2025,Atacado,4,4199.6,1259.88,734.93,Venda
SKU_1794_FLA,22/11/2025,Atacado,5,1049.5,419.8,125.94,Venda
SKU_1817_PRI,22/11/2025,Varejo,1,219.9,64.4,155.5,Venda
SKU_2051_MEX,22/11/2025,E-commerce,1,769.9,207.6,562.3,Venda
SKU_1686_SKY,22/11/2025,Atacado,3,644.7,193.41,150.43,Venda
SKU_1799_POW,22/11/2025,E-commerce,1,269.9,50.27,219.63,Venda
SKU_2058_MOS,22/11/2025,Varejo,1,209.9,37.56,172.34,Venda
SKU_1861_SAP,22/11/2025,E-commerce,1,194.9,38.49,156.41,Venda
SKU_2037_SEA,22/11/2025,Atacado,4,2899.6,869.88,507.43,Venda
SKU_1824_COR,22/11/2025,Varejo,1,359.9,101.86,258.04,Venda
SKU_1749_BIR,22/11/2025,Varejo,1,349.9,74.61,275.29,Venda
SKU_2091_BIR,22/11/2025,Varejo,3,719.7,213.93,168.59,Venda
SKU_2011_TUR,22/11/2025,E-commerce,1,254.9,65.28,189.62,Venda
SKU_1760_OFF,22/11/2025,E-commerce,1,249.9,50.32,199.58,Venda
SKU_2038_OFF,22/11/2025,Varejo,1,1134.9,329.92,804.98,Venda
SKU_1992_DEE,22/11/2025,Atacado,4,3699.6,1479.84,554.94,Venda
SKU_2073_HUN,22/11/2025,Atacado,5,1449.5,579.8,173.94,Venda
SKU_2022_SHO,22/11/2025,Atacado,5,1399.5,489.8,181.94,Venda
SKU_1732_WHI,22/11/2025,Varejo,2,2229.8,415.72,907.04,Venda
SKU_1685_COB,22/11/2025,Varejo,1,664.9,125.74,539.16,Venda
SKU_2036_MAR,22/11/2025,Varejo,1,239.9,61.47,178.43,Venda
SKU_2060_MEX,22/11/2025,E-commerce,2,1869.8,454.7,707.55,Venda
SKU_2053_DEN,22/11/2025,Atacado,8,2799.2,1119.68,209.94,Venda
SKU_2105_LIG,22/11/2025,Atacado,5,1699.5,594.8,220.94,Venda
SKU_1744_LIG,22/11/2025,Varejo,1,264.9,45.08,219.82,Venda
SKU_1749_BIR,22/11/2025,E-commerce,1,349.9,103.57,246.33,Venda
SKU_2014_BRI,22/11/2025,Varejo,1,319.9,72.99,246.91,Venda
SKU_1719_WHI,22/11/2025,Atacado,10,3199.0,1119.6,207.94,Venda
SKU_2102_WHI,22/11/2025,Varejo,1,744.9,166.13,578.77,Venda
