Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1693_FLA,20/08/2025,Atacado,10,2049.0,614.7,143.43,Venda
SKU_2001_MAR,20/08/2025,Varejo,1,384.9,0.0,384.9,Venda
SKU_2008_SAL,20/08/2025,Atacado,4,979.6,342.88,159.18,Venda
SKU_1982_VAN,20/08/2025,Atacado,4,899.6,314.88,146.18,Venda
SKU_1810_COB,20/08/2025,Atacado,4,639.6,255.84,95.94,Venda
SKU_2003_BAL,20/08/2025,Atacado,6,1439.4,503.76,155.94,Venda
SKU_1713_SAL,20/08/2025,Atacado,10,5049.0,1767.1,328.19,Venda
SKU_2028_PIS,20/08/2025,Atacado,5,1224.5,428.6,159.18,Venda
SKU_2029_BAB,20/08/2025,E-commerce,1,964.9,0.0,964.9,Venda
SKU_1699_CLO,20/08/2025,Varejo,1,329.9,92.65,237.25,Venda
SKU_1835_BAB,20/08/2025,Varejo,1,184.9,0.0,184.9,Venda
SKU_1868_ARM,20/08/2025,Varejo,1,789.9,0.0,789.9,Venda
SKU_1721_COR,20/08/2025,Varejo,1,419.9,90.64,329.26,Venda
SKU_1877_SAP,20/08/2025,Varejo,4,2299.6,0.0,574.9,Venda
SKU_1962_FRE,20/08/2025,Varejo,1,214.9,15.04,199.86,Venda
SKU_1759_CLE,20/08/2025,Atacado,3,809.7,283.38,175.44,Venda
SKU_1883_BLU,20/08/2025,E-commerce,1,224.9,0.0,224.9,Venda
SKU_1820_PEA,20/08/2025,Varejo,2,579.8,0.0,289.9,Venda
SKU_1893_TEA,20/08/2025,Varejo,1,629.9,0.0,629.9,Venda
SKU_2076_SAG,20/08/2025,Atacado,8,3799.2,1139.76,332.43,Venda
SKU_1993_SAP,20/08/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_2084_GAR,20/08/2025,E-commerce,1,254.9,0.0,254.9,Venda
SKU_1948_PAL,20/08/2025,Varejo,2,399.8,27.98,185.91,Venda
SKU_1941_MIN,20/08/2025,Atacado,6,6299.4,1889.82,734.93,Venda
SKU_1817_BUB,20/08/2025,Varejo,2,439.8,0.0,219.9,Venda
SKU_1948_PAL,20/08/2025,Atacado,6,1199.4,359.82,139.93,Venda
SKU_2030_SER,20/08/2025,Atacado,10,3449.0,1207.1,224.19,Venda
SKU_2116_SNO,20/08/2025,Atacado,4,1519.6,607.84,227.94,Venda
SKU_1817_BUB,20/08/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_2058_BUB,20/08/2025,Atacado,3,629.7,188.91,146.93,Venda
SKU_1988_WHI,20/08/2025,E-commerce,2,849.8,0.0,424.9,Venda
SKU_1683_PAL,20/08/2025,Atacado,10,3149.0,1259.6,188.94,Venda
SKU_2038_OFF,20/08/2025,Atacado,3,3404.7,1191.66,737.68,Venda
SKU_2050_MOS,20/08/2025,Atacado,3,1364.7,477.63,295.69,Venda
SKU_1979_DEN,20/08/2025,Atacado,4,779.6,272.88,126.68,Venda
SKU_1919_COB,20/08/2025,Atacado,8,5439.2,1631.76,475.93,Venda
SKU_1955_SAL,20/08/2025,E-commerce,1,999.9,0.0,999.9,Venda
SKU_1834_SAL,20/08/2025,Varejo,2,799.8,0.0,399.9,Venda
SKU_1973_MYS,20/08/2025,E-commerce,3,959.7,0.0,319.9,Venda
SKU_1836_MID,20/08/2025,Varejo,2,1429.8,0.0,714.9,Venda
SKU_1710_MEX,20/08/2025,Varejo,1,809.9,124.87,685.03,Venda
SKU_1917_IVO,20/08/2025,Varejo,1,374.9,0.0,374.9,Venda
SKU_1864_BRI,20/08/2025,Atacado,5,849.5,297.3,110.44,Venda
SKU_1968_JAD,20/08/2025,Atacado,5,874.5,306.1,113.68,Venda
SKU_1828_FLA,20/08/2025,Varejo,2,489.8,0.0,244.9,Venda
SKU_1980_DEN,20/08/2025,Varejo,1,154.9,0.0,154.9,Venda
SKU_2051_FOR,20/08/2025,Varejo,3,2309.7,0.0,769.9,Venda
SKU_2007_SAG,20/08/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_1750_SNO,20/08/2025,Varejo,2,739.8,195.66,272.07,Venda
SKU_1770_DEE,20/08/2025,Atacado,6,1319.4,395.82,153.93,Venda
SKU_2047_HUN,20/08/2025,Atacado,5,5624.5,2249.8,674.94,Venda
SKU_1869_CRE,20/08/2025,Varejo,1,489.9,0.0,489.9,Venda
SKU_2065_OFF,20/08/2025,Atacado,2,399.8,139.92,129.94,Venda
SKU_1954_ROY,20/08/2025,Varejo,2,419.8,0.0,209.9,Venda
SKU_2060_MEX,20/08/2025,Atacado,12,11218.8,3365.64,654.43,Venda
SKU_1688_LIG,20/08/2025,Atacado,5,2149.5,859.8,257.94,Venda
SKU_1985_PAS,20/08/2025,E-commerce,1,409.9,0.0,409.9,Venda
SKU_2027_MAR,20/08/2025,E-commerce,2,699.8,0.0,349.9,Venda
SKU_1953_LIM,20/08/2025,Varejo,2,469.8,32.88,218.46,Venda
SKU_1737_SAG,20/08/2025,Varejo,3,2309.7,632.04,559.22,Venda
SKU_1996_SHO,20/08/2025,E-commerce,1,244.9,0.0,244.9,Venda
SKU_1949_SKY,20/08/2025,Atacado,4,659.6,197.88,115.43,Venda
SKU_2049_TEA,20/08/2025,E-commerce,1,214.9,15.04,199.86,Venda
SKU_2041_POW,20/08/2025,Varejo,3,659.7,0.0,219.9,Venda
SKU_1859_LIG,20/08/2025,Atacado,4,1719.6,515.88,300.93,Venda
SKU_1745_PEA,20/08/2025,Atacado,3,1229.7,430.38,266.44,Venda
SKU_1724_PEA,20/08/2025,Atacado,5,5574.5,1672.35,780.43,Venda
SKU_2010_SPA,20/08/2025,E-commerce,2,1839.8,0.0,919.9,Venda
SKU_2110_SPA,20/08/2025,Atacado,10,2199.0,769.6,142.94,Venda
SKU_2033_RAS,20/08/2025,E-commerce,1,309.9,0.0,309.9,Venda
SKU_2041_MOS,20/08/2025,E-commerce,1,219.9,0.0,219.9,Venda
SKU_1829_HUN,20/08/2025,Varejo,1,259.9,18.19,241.71,Venda
SKU_2022_SHO,20/08/2025,Varejo,2,559.8,0.0,279.9,Venda
SKU_1688_WHI,20/08/2025,Atacado,4,1719.6,687.84,257.94,Venda
SKU_2116_SNO,20/08/2025,Varejo,1,379.9,0.0,379.9,Venda
SKU_2109_WHI,20/08/2025,E-commerce,1,319.9,22.39,297.51,Venda
SKU_1879_WHI,20/08/2025,Varejo,2,609.8,0.0,304.9,Venda
SKU_1870_SAG,20/08/2025,Atacado,6,1379.4,413.82,160.93,Venda
SKU_2093_MYS,20/08/2025,Atacado,10,2249.0,787.2,146.18,Venda
SKU_1905_PRI,20/08/2025,Varejo,1,359.9,25.19,334.71,Venda
SKU_1731_MIN,20/08/2025,Atacado,2,1819.8,545.94,636.93,Venda
SKU_2031_SNO,20/08/2025,Varejo,1,349.9,24.49,325.41,Venda
SKU_1937_MIN,20/08/2025,Atacado,3,629.7,220.38,136.44,Venda
SKU_2021_NAV,20/08/2025,Varejo,1,189.9,0.0,189.9,Venda
SKU_2105_LIG,20/08/2025,Varejo,1,339.9,0.0,339.9,Venda
SKU_1778_MIN,20/08/2025,Atacado,3,854.7,256.41,199.43,Venda
SKU_2023_SPA,20/08/2025,Varejo,2,319.8,0.0,159.9,Venda
SKU_1756_FLA,20/08/2025,Atacado,6,1079.4,377.76,116.94,Venda
SKU_1914_SNO,20/08/2025,Varejo,1,199.9,0.0,199.9,Venda
SKU_1702_LIG,20/08/2025,Varejo,1,619.9,95.1,524.8,Venda
SKU_1698_SNO,20/08/2025,E-commerce,2,839.8,179.24,330.28,Venda
SKU_2106_FUC,20/08/2025,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1861_SAP,20/08/2025,Atacado,8,1559.2,545.76,126.68,Venda
SKU_2070_SPA,20/08/2025,Atacado,3,644.7,193.41,150.43,Venda
SKU_1718_DUS,20/08/2025,Varejo,1,369.9,81.35,288.55,Venda
SKU_2112_MID,20/08/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1754_IVO,20/08/2025,Varejo,3,1019.7,196.71,274.33,Venda
SKU_2084_MAR,20/08/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1850_DEE,20/08/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_1976_SKY,20/08/2025,E-commerce,1,539.9,0.0,539.9,Venda
SKU_1896_PAS,20/08/2025,E-commerce,1,1009.9,0.0,1009.9,Venda
SKU_1916_HOT,20/08/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1693_MEX,20/08/2025,Varejo,2,409.8,74.74,167.53,Venda
SKU_1968_PAS,20/08/2025,Atacado,10,1749.0,699.6,104.94,Venda
SKU_2084_MAR,20/08/2025,E-commerce,1,254.9,0.0,254.9,Venda
SKU_1937_BUB,20/08/2025,Atacado,4,839.6,335.84,125.94,Venda
SKU_1898_EME,20/08/2025,Atacado,3,1454.7,436.41,339.43,Venda
SKU_2056_SKY,20/08/2025,Atacado,8,8279.2,2897.76,672.68,Venda
SKU_2068_HON,20/08/2025,Varejo,2,809.8,0.0,404.9,Venda
SKU_1922_BLU,20/08/2025,Atacado,4,2779.6,1111.84,416.94,Venda
SKU_2020_BAB,20/08/2025,Varejo,2,469.8,0.0,234.9,Venda
SKU_2065_DUS,20/08/2025,Atacado,6,1199.4,359.82,139.93,Venda
SKU_2080_FLA,20/08/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_2095_CLO,20/08/2025,Atacado,4,959.6,287.88,167.93,Venda
SKU_1877_TEA,20/08/2025,Varejo,1,574.9,0.0,574.9,Venda
SKU_1775_PAS,20/08/2025,Varejo,2,559.8,150.98,204.41,Venda
SKU_2062_DUS,20/08/2025,Atacado,4,559.6,167.88,97.93,Venda
SKU_1712_MOS,20/08/2025,Atacado,2,359.8,107.94,125.93,Venda
SKU_1978_ROS,20/08/2025,Atacado,8,1999.2,799.68,149.94,Venda
SKU_1975_MYS,20/08/2025,Varejo,2,889.8,0.0,444.9,Venda
SKU_1694_SER,20/08/2025,Varejo,1,279.9,75.94,203.96,Venda
SKU_1802_OLI,20/08/2025,Atacado,6,4469.4,1564.26,484.19,Venda
SKU_1821_NAV,20/08/2025,Atacado,2,529.8,185.42,172.19,Venda
SKU_1916_TUR,20/08/2025,Atacado,3,764.7,229.41,178.43,Venda
SKU_2041_POW,20/08/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_1748_COB,20/08/2025,Varejo,1,309.9,75.99,233.91,Venda
SKU_2064_PIS,20/08/2025,Atacado,2,799.8,239.94,279.93,Venda
SKU_2061_BRI,20/08/2025,Varejo,2,419.8,0.0,209.9,Venda
SKU_1926_IVO,20/08/2025,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1864_VAN,20/08/2025,E-commerce,1,169.9,11.89,158.01,Venda
SKU_1932_NAV,20/08/2025,Atacado,8,1559.2,467.76,136.43,Venda
SKU_1997_SPA,20/08/2025,Varejo,1,189.9,0.0,189.9,Venda
SKU_2012_ROY,20/08/2025,Atacado,8,6559.2,1967.76,573.93,Venda
SKU_1954_ROY,20/08/2025,Atacado,2,419.8,125.94,146.93,Venda
SKU_2083_VAN,20/08/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1719_WHI,20/08/2025,Varejo,1,319.9,50.72,269.18,Venda
SKU_2059_WHI,20/08/2025,Varejo,1,639.9,0.0,639.9,Venda
SKU_1985_PAS,20/08/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_2032_WHI,20/08/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1703_PAS,20/08/2025,Atacado,10,2699.0,809.7,188.93,Venda
SKU_1960_NAV,20/08/2025,Atacado,3,524.7,183.66,113.68,Venda
SKU_1943_FUC,20/08/2025,Varejo,2,559.8,39.18,260.31,Venda
SKU_1934_HON,20/08/2025,Atacado,4,1039.6,363.84,168.94,Venda
SKU_2086_MAG,20/08/2025,Varejo,1,324.9,0.0,324.9,Venda
SKU_1761_SAP,20/08/2025,Atacado,4,4419.6,1546.88,718.18,Venda
SKU_2005_FUC,20/08/2025,Atacado,4,719.6,215.88,125.93,Venda
SKU_2062_BAB,20/08/2025,Atacado,3,419.7,167.88,83.94,Venda
SKU_2018_OFF,20/08/2025,Atacado,5,2399.5,959.8,287.94,Venda
SKU_1838_DEN,20/08/2025,Atacado,2,639.8,223.92,207.94,Venda
SKU_1808_PAS,20/08/2025,Atacado,12,11518.8,4031.52,623.94,Venda
SKU_1831_HOT,20/08/2025,E-commerce,1,334.9,0.0,334.9,Venda
SKU_2110_SPA,20/08/2025,E-commerce,3,659.7,0.0,219.9,Venda
SKU_1956_CLO,20/08/2025,Atacado,5,1049.5,367.3,136.44,Venda
SKU_1846_SEA,20/08/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1683_SHO,20/08/2025,Atacado,5,1574.5,708.5,173.2,Venda
SKU_2073_PAL,20/08/2025,Varejo,2,579.8,0.0,289.9,Venda
SKU_2078_CLE,20/08/2025,Atacado,6,1439.4,431.82,167.93,Venda
SKU_1795_RAS,20/08/2025,Atacado,8,2399.2,959.68,179.94,Venda
SKU_1741_PEA,20/08/2025,Varejo,1,239.9,49.26,190.64,Venda
SKU_1733_SAG,20/08/2025,Atacado,10,3499.0,1049.7,244.93,Venda
SKU_1720_PAS,20/08/2025,Atacado,3,674.7,236.16,146.18,Venda
SKU_2115_CER,20/08/2025,Atacado,6,2309.4,692.82,269.43,Venda
SKU_1830_IVO,20/08/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1900_HON,20/08/2025,Atacado,4,1699.6,594.84,276.19,Venda
SKU_1752_SPA,20/08/2025,Atacado,4,1719.6,687.84,257.94,Venda
SKU_1951_COR,20/08/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_2027_MAR,20/08/2025,Atacado,4,1399.6,419.88,244.93,Venda
SKU_1949_SKY,20/08/2025,Varejo,1,164.9,0.0,164.9,Venda
SKU_2051_MEX,20/08/2025,Atacado,8,6159.2,1847.76,538.93,Venda
SKU_2030_BRI,20/08/2025,Atacado,8,2759.2,1103.68,206.94,Venda
SKU_2055_SAP,20/08/2025,Varejo,1,459.9,0.0,459.9,Venda
SKU_1800_SKY,20/08/2025,E-commerce,1,279.9,63.43,216.47,Venda
SKU_2024_LIG,20/08/2025,Atacado,6,2309.4,923.76,230.94,Venda
SKU_1984_PIN,20/08/2025,E-commerce,1,299.9,0.0,299.9,Venda
SKU_2024_LIG,20/08/2025,Varejo,1,384.9,0.0,384.9,Venda
SKU_1960_NAV,20/08/2025,Varejo,2,349.8,0.0,174.9,Venda
SKU_1698_PRI,20/08/2025,Varejo,1,419.9,114.79,305.11,Venda
SKU_1847_MYS,20/08/2025,Varejo,1,269.9,18.89,251.01,Venda
SKU_1896_PAS,20/08/2025,Atacado,6,6059.4,1817.82,706.93,Venda
SKU_1894_IVO,20/08/2025,Varejo,1,274.9,0.0,274.9,Venda
SKU_1708_FLA,20/08/2025,Atacado,12,2038.8,611.64,118.93,Venda
SKU_1716_SAL,20/08/2025,Varejo,2,329.8,90.5,119.65,Venda
SKU_2000_SAG,20/08/2025,E-commerce,1,214.9,0.0,214.9,Venda
SKU_1704_PEA,20/08/2025,Atacado,2,669.8,234.42,217.69,Venda
SKU_2073_HUN,20/08/2025,Atacado,8,2319.2,811.68,188.44,Venda
SKU_1713_SAL,20/08/2025,Atacado,2,1009.8,353.42,328.19,Venda
SKU_1791_IVO,20/08/2025,E-commerce,2,529.8,102.96,213.42,Venda
SKU_2076_SAG,20/08/2025,Varejo,3,1424.7,99.72,441.66,Venda
SKU_1871_WHI,20/08/2025,Atacado,10,1999.0,699.6,129.94,Venda
