Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1343_IVO,08/10/2024,E-commerce,1,314.9,88.61,226.29,Venda
SKU_1443_PRI,08/10/2024,Atacado,3,809.7,388.47,140.41,Venda
SKU_1428_SKY,08/10/2024,Atacado,4,1959.6,931.72,256.97,Venda
SKU_1280_LIM,08/10/2024,E-commerce,1,499.9,139.81,360.09,Venda
SKU_1325_LIG,08/10/2024,Varejo,1,299.9,71.91,227.99,Venda
SKU_1616_SER,08/10/2024,Atacado,4,4099.6,2036.28,515.83,Venda
SKU_1595_FLA,08/10/2024,Atacado,3,899.7,451.47,149.41,Venda
SKU_1516_CRE,08/10/2024,E-commerce,1,349.9,0.0,349.9,Venda
SKU_1476_WHI,08/10/2024,Atacado,6,1649.4,862.98,131.07,Venda
SKU_1601_AQU,08/10/2024,Atacado,2,1469.8,708.72,380.54,Venda
SKU_1677_POW,08/10/2024,Varejo,1,569.9,0.0,569.9,Venda
SKU_1411_BLU,08/10/2024,Atacado,3,674.7,348.33,108.79,Venda
SKU_1641_SER,08/10/2024,Varejo,1,324.9,22.74,302.16,Venda
SKU_1551_DUS,08/10/2024,Atacado,8,1759.2,919.52,104.96,Venda
SKU_1661_WHI,08/10/2024,Atacado,5,4949.5,2503.0,489.3,Venda
SKU_1463_DUS,08/10/2024,Varejo,1,259.9,0.0,259.9,Venda
SKU_1437_ROY,08/10/2024,Atacado,2,329.8,172.2,78.8,Venda
SKU_1508_DEE,08/10/2024,Atacado,3,629.7,294.63,111.69,Venda
SKU_1656_FUC,08/10/2024,Atacado,8,1879.2,950.24,116.12,Venda
SKU_1507_FLA,08/10/2024,Atacado,2,359.8,163.7,98.05,Venda
SKU_1509_MAG,08/10/2024,Atacado,8,2559.2,1193.84,170.67,Venda
SKU_1280_PRI,08/10/2024,E-commerce,2,999.8,237.52,381.14,Venda
SKU_1373_CRE,08/10/2024,Varejo,3,569.7,103.08,155.54,Venda
SKU_1424_VAN,08/10/2024,Atacado,5,4974.5,2491.65,496.57,Venda
SKU_1572_MAR,08/10/2024,E-commerce,1,139.9,0.0,139.9,Venda
SKU_1338_PAS,08/10/2024,Varejo,1,204.9,43.47,161.43,Venda
SKU_1639_WHI,08/10/2024,Atacado,2,379.8,170.2,104.8,Venda
SKU_1434_MIN,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1468_BAB,08/10/2024,E-commerce,1,529.9,0.0,529.9,Venda
SKU_1531_TEA,08/10/2024,Varejo,2,1099.8,0.0,549.9,Venda
SKU_1451_WHI,08/10/2024,Varejo,1,244.9,0.0,244.9,Venda
SKU_1433_OLI,08/10/2024,Atacado,3,944.7,499.47,148.41,Venda
SKU_1476_CLO,08/10/2024,Varejo,2,549.8,0.0,274.9,Venda
SKU_1612_PAL,08/10/2024,E-commerce,1,329.9,0.0,329.9,Venda
SKU_1330_LIM,08/10/2024,Varejo,1,309.9,65.13,244.77,Venda
SKU_1523_CRE,08/10/2024,Varejo,1,374.9,0.0,374.9,Venda
SKU_1494_EGR,08/10/2024,E-commerce,2,2169.8,0.0,1084.9,Venda
SKU_1511_SKY,08/10/2024,Atacado,4,3739.6,1858.44,470.29,Venda
SKU_1427_AQU,08/10/2024,Atacado,4,799.6,391.44,102.04,Venda
SKU_1293_TEA,08/10/2024,Atacado,12,3658.8,1741.8,159.75,Venda
SKU_1634_NAV,08/10/2024,Varejo,1,979.9,68.59,911.31,Venda
SKU_1678_LIG,08/10/2024,Varejo,2,1429.8,0.0,714.9,Venda
SKU_1373_SKY,08/10/2024,Atacado,3,569.7,321.03,82.89,Venda
SKU_1583_BLU,08/10/2024,Atacado,8,2039.2,933.28,138.24,Venda
SKU_1280_PRI,08/10/2024,Varejo,1,499.9,146.99,352.91,Venda
SKU_1596_CER,08/10/2024,Atacado,4,1099.6,486.84,153.19,Venda
SKU_1577_FLA,08/10/2024,Varejo,1,159.9,0.0,159.9,Venda
SKU_1616_COR,08/10/2024,Varejo,1,1024.9,0.0,1024.9,Venda
SKU_1296_PEA,08/10/2024,Varejo,1,649.9,165.46,484.44,Venda
SKU_1602_PAS,08/10/2024,Atacado,6,1379.4,660.66,119.79,Venda
SKU_1343_IVO,08/10/2024,Varejo,2,629.8,187.82,220.99,Venda
SKU_1644_PEA,08/10/2024,Varejo,2,639.8,0.0,319.9,Venda
SKU_1578_PAS,08/10/2024,Atacado,5,624.5,299.2,65.06,Venda
SKU_1280_PRI,08/10/2024,E-commerce,1,499.9,100.19,399.71,Venda
SKU_1392_BLU,08/10/2024,Varejo,1,294.9,0.0,294.9,Venda
SKU_1379_WHI,08/10/2024,Atacado,3,1454.7,701.52,251.06,Venda
SKU_1540_BAL,08/10/2024,Atacado,6,1019.4,550.56,78.14,Venda
SKU_1491_GAR,08/10/2024,Atacado,8,1079.2,509.36,71.23,Venda
SKU_1622_VAN,08/10/2024,Varejo,1,269.9,0.0,269.9,Venda
SKU_1463_DUS,08/10/2024,Varejo,1,259.9,18.19,241.71,Venda
SKU_1409_PEA,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1443_BLU,08/10/2024,Atacado,3,809.7,428.94,126.92,Venda
SKU_1584_FLA,08/10/2024,Atacado,6,1109.4,532.2,96.2,Venda
SKU_1473_BAB,08/10/2024,Atacado,2,359.8,205.48,77.16,Venda
SKU_1340_POW,08/10/2024,Varejo,1,1144.9,266.83,878.07,Venda
SKU_1505_SNO,08/10/2024,Varejo,1,234.9,0.0,234.9,Venda
SKU_1390_PAS,08/10/2024,E-commerce,2,459.8,0.0,229.9,Venda
SKU_1305_OFF,08/10/2024,Atacado,12,4198.8,2002.08,183.06,Venda
SKU_1290_BIR,08/10/2024,E-commerce,2,1009.8,292.52,358.64,Venda
SKU_1589_TUR,08/10/2024,Atacado,2,1359.8,697.04,331.38,Venda
SKU_1483_POW,08/10/2024,Varejo,1,324.9,0.0,324.9,Venda
SKU_1642_SAL,08/10/2024,Varejo,2,449.8,0.0,224.9,Venda
SKU_1536_FRE,08/10/2024,E-commerce,1,344.9,0.0,344.9,Venda
SKU_1548_HOT,08/10/2024,Atacado,4,1899.6,982.8,229.2,Venda
SKU_1464_BIR,08/10/2024,Atacado,10,2299.0,1038.1,126.09,Venda
SKU_1515_SEA,08/10/2024,Varejo,1,194.9,0.0,194.9,Venda
SKU_1553_HOT,08/10/2024,Varejo,2,509.8,0.0,254.9,Venda
SKU_1341_PEA,08/10/2024,Atacado,2,359.8,151.58,104.11,Venda
SKU_1384_CRE,08/10/2024,Varejo,2,1039.8,159.26,440.27,Venda
SKU_1302_EME,08/10/2024,Atacado,3,1259.7,531.39,242.77,Venda
SKU_1631_BAL,08/10/2024,Varejo,1,179.9,0.0,179.9,Venda
SKU_1661_WHI,08/10/2024,Atacado,6,5939.4,2519.64,569.96,Venda
SKU_1356_BLU,08/10/2024,Atacado,5,1074.5,534.75,107.95,Venda
SKU_1599_CER,08/10/2024,Atacado,6,2819.4,1399.86,236.59,Venda
SKU_1332_MOS,08/10/2024,Atacado,2,329.8,180.6,74.6,Venda
SKU_1396_FUC,08/10/2024,E-commerce,1,134.9,0.0,134.9,Venda
SKU_1415_BAB,08/10/2024,Varejo,1,354.9,0.0,354.9,Venda
SKU_1649_GAR,08/10/2024,Atacado,12,2818.8,1307.16,125.97,Venda
SKU_1671_MIN,08/10/2024,E-commerce,1,349.9,24.49,325.41,Venda
SKU_1547_FUC,08/10/2024,Atacado,5,1649.5,700.95,189.71,Venda
SKU_1314_SNO,08/10/2024,Atacado,10,2899.0,1315.3,158.37,Venda
SKU_1507_PAS,08/10/2024,Varejo,1,179.9,0.0,179.9,Venda
SKU_1628_POW,08/10/2024,Varejo,3,1649.7,0.0,549.9,Venda
SKU_1309_LIG,08/10/2024,Varejo,2,729.8,170.26,279.77,Venda
SKU_1327_GAR,08/10/2024,Varejo,3,779.7,229.41,183.43,Venda
SKU_1451_WHI,08/10/2024,Varejo,2,489.8,0.0,244.9,Venda
SKU_1671_SEA,08/10/2024,Varejo,1,349.9,0.0,349.9,Venda
SKU_1662_PIS,08/10/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1318_PAS,08/10/2024,E-commerce,1,239.9,37.04,202.86,Venda
SKU_1277_BAB,08/10/2024,Atacado,8,2119.2,1045.04,134.27,Venda
SKU_1419_FLA,08/10/2024,Atacado,4,999.6,499.16,125.11,Venda
SKU_1359_NAV,08/10/2024,Atacado,10,4249.0,1784.8,246.42,Venda
SKU_1657_SPA,08/10/2024,Atacado,3,644.7,303.48,113.74,Venda
SKU_1598_DUS,08/10/2024,Varejo,1,489.9,0.0,489.9,Venda
SKU_1640_IVO,08/10/2024,Varejo,3,659.7,0.0,219.9,Venda
SKU_1495_BLA,08/10/2024,E-commerce,1,329.9,0.0,329.9,Venda
SKU_1543_FLA,08/10/2024,Atacado,2,1469.8,738.72,365.54,Venda
SKU_1673_FUC,08/10/2024,Varejo,1,409.9,0.0,409.9,Venda
SKU_1482_MOS,08/10/2024,Atacado,2,889.8,432.42,228.69,Venda
SKU_1667_MID,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1320_PIS,08/10/2024,Varejo,1,149.9,25.61,124.29,Venda
SKU_1532_BRI,08/10/2024,Atacado,6,5879.4,2703.0,529.4,Venda
SKU_1277_MYS,08/10/2024,Varejo,4,1059.6,204.8,213.7,Venda
SKU_1650_OLI,08/10/2024,Varejo,1,1004.9,0.0,1004.9,Venda
SKU_1359_BLU,08/10/2024,Atacado,12,5098.8,2615.04,206.98,Venda
SKU_1556_SAL,08/10/2024,Varejo,3,614.7,0.0,204.9,Venda
SKU_1287_CER,08/10/2024,Varejo,1,379.9,75.15,304.75,Venda
SKU_1520_GAR,08/10/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1382_HOT,08/10/2024,Atacado,5,949.5,447.4,100.42,Venda
SKU_1409_PEA,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1437_AQU,08/10/2024,Varejo,2,329.8,23.08,153.36,Venda
SKU_1626_DEN,08/10/2024,Varejo,2,1079.8,0.0,539.9,Venda
SKU_1629_CLO,08/10/2024,Atacado,3,764.7,399.48,121.74,Venda
SKU_1658_BAB,08/10/2024,E-commerce,1,879.9,61.59,818.31,Venda
SKU_1412_BAB,08/10/2024,Varejo,1,894.9,62.64,832.26,Venda
SKU_1400_PAL,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1308_PAS,08/10/2024,Atacado,6,2519.4,1067.94,241.91,Venda
SKU_1491_GAR,08/10/2024,Varejo,1,134.9,0.0,134.9,Venda
SKU_1431_TEA,08/10/2024,Varejo,2,739.8,0.0,369.9,Venda
SKU_1443_BLU,08/10/2024,E-commerce,1,269.9,18.89,251.01,Venda
SKU_1313_SHO,08/10/2024,E-commerce,1,934.9,219.61,715.29,Venda
SKU_1365_NAV,08/10/2024,Varejo,1,499.9,118.46,381.44,Venda
SKU_1276_WHI,08/10/2024,Varejo,2,349.8,86.2,131.8,Venda
SKU_1347_LIM,08/10/2024,E-commerce,1,289.9,48.72,241.18,Venda
SKU_1623_SER,08/10/2024,E-commerce,1,914.9,0.0,914.9,Venda
SKU_1493_CLO,08/10/2024,E-commerce,3,989.7,69.27,306.81,Venda
SKU_1558_CLE,08/10/2024,E-commerce,2,659.8,0.0,329.9,Venda
SKU_1526_POW,08/10/2024,Atacado,6,1019.4,463.38,92.67,Venda
SKU_1407_EME,08/10/2024,Varejo,2,429.8,0.0,214.9,Venda
SKU_1375_COR,08/10/2024,Varejo,1,264.9,70.78,194.12,Venda
SKU_1427_BLA,08/10/2024,Varejo,1,199.9,0.0,199.9,Venda
SKU_1592_CER,08/10/2024,Varejo,3,629.7,0.0,209.9,Venda
SKU_1643_EGR,08/10/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1334_TEA,08/10/2024,Varejo,1,459.9,73.72,386.18,Venda
SKU_1321_SER,08/10/2024,Atacado,4,599.6,298.32,75.32,Venda
SKU_1344_PAS,08/10/2024,Atacado,3,944.7,460.98,161.24,Venda
SKU_1521_MOS,08/10/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1639_WHI,08/10/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1429_MAG,08/10/2024,E-commerce,2,379.8,26.58,176.61,Venda
SKU_1500_PAS,08/10/2024,Varejo,1,259.9,0.0,259.9,Venda
SKU_1472_EME,08/10/2024,Atacado,3,1409.7,671.64,246.02,Venda
SKU_1484_EGR,08/10/2024,Varejo,1,459.9,32.19,427.71,Venda
SKU_1349_SEA,08/10/2024,Varejo,4,839.6,136.44,175.79,Venda
SKU_1379_SNO,08/10/2024,Atacado,3,1454.7,740.28,238.14,Venda
SKU_1472_EME,08/10/2024,Atacado,10,4699.0,2468.3,223.07,Venda
SKU_1460_FUC,08/10/2024,E-commerce,1,174.9,0.0,174.9,Venda
SKU_1653_BAB,08/10/2024,Atacado,6,2159.4,1127.64,171.96,Venda
SKU_1547_FUC,08/10/2024,Varejo,3,989.7,0.0,329.9,Venda
SKU_1565_LIG,08/10/2024,Atacado,2,719.8,339.54,190.13,Venda
SKU_1569_PAS,08/10/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1455_TEA,08/10/2024,E-commerce,1,334.9,0.0,334.9,Venda
SKU_1379_WHI,08/10/2024,Atacado,3,1454.7,673.17,260.51,Venda
SKU_1677_VAN,08/10/2024,Varejo,2,1139.8,0.0,569.9,Venda
SKU_1352_HUN,08/10/2024,E-commerce,1,279.9,68.18,211.72,Venda
SKU_1541_AQU,08/10/2024,Varejo,1,674.9,0.0,674.9,Venda
SKU_1327_GAR,08/10/2024,Varejo,1,259.9,51.64,208.26,Venda
SKU_1280_LIM,08/10/2024,Varejo,1,499.9,109.4,390.5,Venda
SKU_1545_HOT,08/10/2024,Atacado,2,519.8,262.18,128.81,Venda
SKU_1437_AQU,08/10/2024,Atacado,12,1978.8,996.84,81.83,Venda
SKU_1646_BLU,08/10/2024,Atacado,6,1229.4,532.74,116.11,Venda
SKU_1450_MAG,08/10/2024,Atacado,2,819.8,351.88,233.96,Venda
SKU_1447_OLI,08/10/2024,E-commerce,1,239.9,0.0,239.9,Venda
SKU_1643_PAS,08/10/2024,Atacado,4,899.6,490.72,102.22,Venda
SKU_1496_PEA,08/10/2024,Atacado,6,6809.4,3183.24,604.36,Venda
SKU_1554_PIS,08/10/2024,Varejo,2,2069.8,0.0,1034.9,Venda
SKU_1446_GAR,08/10/2024,Atacado,5,1349.5,574.15,155.07,Venda
SKU_1514_SPA,08/10/2024,Atacado,6,4979.4,2469.3,418.35,Venda
SKU_1606_SEA,08/10/2024,E-commerce,1,1084.9,0.0,1084.9,Venda
SKU_1397_SNO,08/10/2024,Atacado,10,2349.0,1114.7,123.43,Venda
SKU_1673_PEA,08/10/2024,E-commerce,1,409.9,0.0,409.9,Venda
SKU_1578_PAS,08/10/2024,Varejo,1,124.9,0.0,124.9,Venda
SKU_1488_IVO,08/10/2024,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1545_TEA,08/10/2024,Varejo,2,519.8,0.0,259.9,Venda
SKU_1343_NAV,08/10/2024,Atacado,4,1259.6,667.4,148.05,Venda
SKU_1529_MIN,08/10/2024,Varejo,1,244.9,0.0,244.9,Venda
SKU_1658_BAB,08/10/2024,Varejo,3,2639.7,0.0,879.9,Venda
SKU_1667_MID,08/10/2024,E-commerce,1,209.9,0.0,209.9,Venda
SKU_1443_PRI,08/10/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1608_MID,08/10/2024,Varejo,1,304.9,21.34,283.56,Venda
SKU_1425_WHI,08/10/2024,E-commerce,1,209.9,0.0,209.9,Venda
SKU_1673_FUC,08/10/2024,Atacado,2,819.8,389.96,214.92,Venda
SKU_1389_BAB,08/10/2024,Atacado,4,559.6,284.8,68.7,Venda
SKU_1510_SNO,08/10/2024,Varejo,2,1669.8,0.0,834.9,Venda
SKU_1542_DEE,08/10/2024,Atacado,5,2349.5,1085.75,252.75,Venda
SKU_1348_PIS,08/10/2024,Varejo,2,1299.8,336.02,481.89,Venda
SKU_1333_PIS,08/10/2024,Atacado,4,759.6,349.92,102.42,Venda
SKU_1325_LIG,08/10/2024,Varejo,1,299.9,65.95,233.95,Venda
SKU_1367_BLA,08/10/2024,Varejo,4,719.6,111.12,152.12,Venda
SKU_1341_HOT,08/10/2024,Atacado,3,539.7,266.13,91.19,Venda
SKU_1306_FRE,08/10/2024,Atacado,3,2579.7,1397.97,393.91,Venda
SKU_1427_BLA,08/10/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1490_EME,08/10/2024,Varejo,3,944.7,0.0,314.9,Venda
SKU_1362_SEA,08/10/2024,Atacado,8,7639.2,3475.12,520.51,Venda
SKU_1442_EME,08/10/2024,Varejo,2,579.8,0.0,289.9,Venda
SKU_1359_BLU,08/10/2024,Varejo,2,849.8,131.04,359.38,Venda
SKU_1285_WHI,08/10/2024,Atacado,3,2639.7,1141.56,499.38,Venda
SKU_1369_RAS,08/10/2024,Atacado,3,479.7,253.74,75.32,Venda
SKU_1589_CER,08/10/2024,Atacado,3,2039.7,861.81,392.63,Venda
SKU_1373_CRE,08/10/2024,Atacado,6,1139.4,629.1,85.05,Venda
SKU_1555_FUC,08/10/2024,E-commerce,2,379.8,0.0,189.9,Venda
SKU_1549_BAL,08/10/2024,Atacado,8,1479.2,636.96,105.28,Venda
SKU_1558_CLE,08/10/2024,Varejo,1,329.9,0.0,329.9,Venda
SKU_1631_SNO,08/10/2024,Atacado,4,719.6,414.92,76.17,Venda
SKU_1587_LIG,08/10/2024,Atacado,4,919.6,432.52,121.77,Venda
SKU_1368_TUR,08/10/2024,Varejo,1,744.9,213.49,531.41,Venda
SKU_1478_COB,08/10/2024,Atacado,5,974.5,535.3,87.84,Venda
SKU_1460_OLI,08/10/2024,Varejo,2,349.8,24.48,162.66,Venda
SKU_1588_CRE,08/10/2024,Atacado,8,3919.2,1934.96,248.03,Venda
SKU_1439_CER,08/10/2024,E-commerce,1,184.9,0.0,184.9,Venda
SKU_1486_OLI,08/10/2024,Varejo,2,579.8,40.58,269.61,Venda
SKU_1307_MAG,08/10/2024,E-commerce,1,219.9,50.8,169.1,Venda
SKU_1662_LIG,08/10/2024,Varejo,1,199.9,0.0,199.9,Venda
SKU_1679_GAR,08/10/2024,Varejo,1,919.9,0.0,919.9,Venda
SKU_1459_OFF,08/10/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1640_IVO,08/10/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1596_CER,08/10/2024,Atacado,4,1099.6,520.12,144.87,Venda
SKU_1446_SHO,08/10/2024,Atacado,6,1619.4,762.42,142.83,Venda
SKU_1390_SAP,08/10/2024,Atacado,5,1149.5,572.1,115.48,Venda
SKU_1585_COR,08/10/2024,Atacado,4,1279.6,620.88,164.68,Venda
SKU_1659_SNO,08/10/2024,Atacado,4,4099.6,1987.56,528.01,Venda
SKU_1633_DEN,08/10/2024,Varejo,2,469.8,0.0,234.9,Venda
SKU_1458_PEA,08/10/2024,E-commerce,1,349.9,0.0,349.9,Venda
SKU_1517_FOR,08/10/2024,E-commerce,1,1199.9,0.0,1199.9,Venda
SKU_1496_PEA,08/10/2024,Atacado,12,13618.8,6416.28,600.21,Venda
SKU_1653_ROS,08/10/2024,Varejo,1,359.9,0.0,359.9,Venda
SKU_1655_SNO,08/10/2024,Varejo,1,644.9,0.0,644.9,Venda
