Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1406_SHO,01/04/2025,Varejo,1,349.9,76.13,273.77,Venda
SKU_1774_COB,01/04/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_1554_SKY,01/04/2025,E-commerce,2,2069.8,457.62,806.09,Venda
SKU_1709_CRE,01/04/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_1557_TUR,01/04/2025,Atacado,4,799.6,319.84,119.94,Venda
SKU_1801_MOS,01/04/2025,Atacado,3,1124.7,393.63,243.69,Venda
SKU_1759_COB,01/04/2025,Varejo,1,269.9,18.89,251.01,Venda
SKU_1746_NAV,01/04/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1741_PIN,02/04/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_1625_GAR,02/04/2025,Varejo,4,819.6,185.04,158.64,Venda
SKU_1722_AQU,02/04/2025,Varejo,1,324.9,0.0,324.9,Venda
SKU_1630_LIM,02/04/2025,Varejo,1,334.9,85.13,249.77,Venda
SKU_1688_WHI,02/04/2025,E-commerce,1,429.9,0.0,429.9,Venda
SKU_1656_SNO,02/04/2025,Atacado,3,704.7,246.66,152.68,Venda
SKU_1507_FLA,02/04/2025,Varejo,1,179.9,49.64,130.26,Venda
SKU_1557_TUR,02/04/2025,Varejo,1,199.9,58.95,140.95,Venda
SKU_1525_MYS,02/04/2025,Atacado,6,1739.4,521.82,202.93,Venda
SKU_1768_PEA,02/04/2025,Atacado,2,1249.8,499.92,374.94,Venda
SKU_1752_SNO,02/04/2025,E-commerce,2,859.8,0.0,429.9,Venda
SKU_1772_BLU,02/04/2025,Varejo,1,414.9,0.0,414.9,Venda
SKU_1701_BLU,02/04/2025,Atacado,10,3399.0,1019.7,237.93,Venda
SKU_1786_TEA,02/04/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1697_MIN,02/04/2025,E-commerce,1,219.9,0.0,219.9,Venda
SKU_1766_CLE,02/04/2025,Varejo,1,394.9,0.0,394.9,Venda
SKU_1697_MIN,02/04/2025,Atacado,6,1319.4,395.82,153.93,Venda
SKU_1694_SER,02/04/2025,E-commerce,1,279.9,0.0,279.9,Venda
SKU_1427_AQU,02/04/2025,Atacado,8,1599.2,479.76,139.93,Venda
SKU_1684_HON,02/04/2025,Varejo,2,369.8,25.88,171.96,Venda
SKU_1748_COB,02/04/2025,E-commerce,1,309.9,0.0,309.9,Venda
SKU_1720_PAS,02/04/2025,Varejo,1,224.9,0.0,224.9,Venda
SKU_1482_SHO,02/04/2025,Varejo,1,444.9,85.2,359.7,Venda
SKU_1680_NAV,02/04/2025,E-commerce,1,334.9,0.0,334.9,Venda
SKU_1791_ARM,02/04/2025,Atacado,3,794.7,278.13,172.19,Venda
SKU_1688_WHI,02/04/2025,Varejo,1,429.9,0.0,429.9,Venda
SKU_1729_FUC,02/04/2025,Atacado,5,874.5,262.35,122.43,Venda
SKU_1620_BLU,02/04/2025,Atacado,4,1059.6,476.8,145.7,Venda
SKU_1693_FLA,02/04/2025,Atacado,6,1229.4,491.76,122.94,Venda
SKU_1712_MOS,02/04/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1440_BLU,02/04/2025,Atacado,6,7199.4,2159.82,839.93,Venda
SKU_1781_AQU,02/04/2025,Varejo,1,129.9,0.0,129.9,Venda
SKU_1684_HON,02/04/2025,Varejo,1,184.9,0.0,184.9,Venda
SKU_1680_SEA,02/04/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1792_AQU,02/04/2025,Varejo,2,879.8,0.0,439.9,Venda
SKU_1774_MOS,02/04/2025,Atacado,3,614.7,215.16,133.18,Venda
SKU_1693_FLA,02/04/2025,Atacado,4,819.6,327.84,122.94,Venda
SKU_1719_WHI,02/04/2025,Varejo,1,319.9,22.39,297.51,Venda
SKU_1772_BLU,02/04/2025,Varejo,1,414.9,0.0,414.9,Venda
SKU_1787_BAB,02/04/2025,Atacado,8,2319.2,927.68,173.94,Venda
SKU_1536_MOS,02/04/2025,Varejo,2,689.8,108.74,290.53,Venda
SKU_1766_MYS,02/04/2025,E-commerce,1,394.9,0.0,394.9,Venda
SKU_1702_COR,02/04/2025,Atacado,2,1239.8,371.94,433.93,Venda
SKU_1718_SEA,02/04/2025,Varejo,1,369.9,0.0,369.9,Venda
SKU_1759_CLE,02/04/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1738_BLU,02/04/2025,Atacado,8,1559.2,545.76,126.68,Venda
SKU_1748_BAB,02/04/2025,Varejo,1,309.9,0.0,309.9,Venda
SKU_1719_WHI,02/04/2025,Varejo,1,319.9,22.39,297.51,Venda
SKU_1800_SKY,02/04/2025,Varejo,3,839.7,0.0,279.9,Venda
SKU_1699_CLO,02/04/2025,Varejo,2,659.8,0.0,329.9,Venda
SKU_1773_FRE,02/04/2025,Varejo,1,324.9,22.74,302.16,Venda
SKU_1680_NAV,02/04/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1799_DEN,02/04/2025,Atacado,3,809.7,283.38,175.44,Venda
SKU_1425_LIG,02/04/2025,E-commerce,1,209.9,33.29,176.61,Venda
SKU_1635_TEA,02/04/2025,Atacado,6,3629.4,1088.82,423.43,Venda
SKU_1706_BLA,02/04/2025,Varejo,1,184.9,0.0,184.9,Venda
SKU_1794_LIG,02/04/2025,Atacado,3,629.7,188.91,146.93,Venda
SKU_1745_PEA,02/04/2025,Atacado,3,1229.7,368.91,286.93,Venda
SKU_1796_OLI,02/04/2025,E-commerce,1,504.9,0.0,504.9,Venda
SKU_1687_FOR,02/04/2025,Atacado,4,3599.6,1259.84,584.94,Venda
SKU_1743_CLO,02/04/2025,Varejo,3,1319.7,0.0,439.9,Venda
SKU_1754_IVO,02/04/2025,Varejo,1,339.9,23.79,316.11,Venda
SKU_1699_COB,02/04/2025,E-commerce,1,329.9,0.0,329.9,Venda
SKU_1460_OLI,02/04/2025,Atacado,12,2098.8,629.64,122.43,Venda
SKU_1727_LIG,02/04/2025,Varejo,3,464.7,0.0,154.9,Venda
SKU_1689_IVO,02/04/2025,Varejo,1,964.9,0.0,964.9,Venda
SKU_1712_NAV,02/04/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1730_MIN,02/04/2025,Atacado,6,1919.4,575.82,223.93,Venda
SKU_1757_PIN,02/04/2025,E-commerce,1,264.9,18.54,246.36,Venda
SKU_1792_MIN,02/04/2025,E-commerce,1,439.9,0.0,439.9,Venda
SKU_1747_TEA,02/04/2025,E-commerce,1,174.9,0.0,174.9,Venda
SKU_1795_RAS,02/04/2025,E-commerce,1,299.9,0.0,299.9,Venda
SKU_1799_DEN,02/04/2025,Atacado,3,809.7,242.91,188.93,Venda
SKU_1703_BLU,02/04/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1686_MOS,02/04/2025,Atacado,5,1074.5,322.35,150.43,Venda
SKU_1775_PAS,02/04/2025,Varejo,1,279.9,0.0,279.9,Venda
SKU_1783_EGR,02/04/2025,Varejo,1,1199.9,0.0,1199.9,Venda
SKU_1691_ROS,02/04/2025,Atacado,3,929.7,278.91,216.93,Venda
SKU_1731_ARM,02/04/2025,Atacado,4,3639.6,1273.84,591.44,Venda
SKU_1702_LIG,02/04/2025,Atacado,10,6199.0,1859.7,433.93,Venda
SKU_1446_SHO,02/04/2025,Atacado,5,1349.5,472.3,175.44,Venda
SKU_1743_CLO,02/04/2025,Varejo,1,439.9,0.0,439.9,Venda
SKU_1778_MIN,02/04/2025,Atacado,3,854.7,256.41,199.43,Venda
SKU_1799_POW,02/04/2025,Atacado,5,1349.5,472.3,175.44,Venda
SKU_1660_MAG,02/04/2025,Varejo,1,314.9,61.07,253.83,Venda
SKU_1421_LIG,02/04/2025,Atacado,4,919.6,275.88,160.93,Venda
SKU_1735_MOS,02/04/2025,Atacado,6,1619.4,566.76,175.44,Venda
SKU_1760_OFF,02/04/2025,E-commerce,1,249.9,0.0,249.9,Venda
SKU_1776_PAS,02/04/2025,Atacado,3,989.7,296.91,230.93,Venda
SKU_1705_JAD,02/04/2025,Atacado,6,2459.4,860.76,266.44,Venda
SKU_1774_MOS,02/04/2025,Varejo,1,204.9,0.0,204.9,Venda
SKU_1550_IVO,02/04/2025,Varejo,1,164.9,40.25,124.65,Venda
SKU_1683_PAL,02/04/2025,Atacado,3,944.7,377.88,188.94,Venda
SKU_1606_COB,02/04/2025,Varejo,1,1084.9,229.89,855.01,Venda
SKU_1799_POW,02/04/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1750_SNO,02/04/2025,Varejo,1,369.9,25.89,344.01,Venda
SKU_1697_MIN,02/04/2025,Atacado,6,1319.4,461.76,142.94,Venda
SKU_1741_PEA,02/04/2025,Atacado,5,1199.5,479.8,143.94,Venda
SKU_1426_NAV,02/04/2025,Atacado,12,1558.8,467.64,90.93,Venda
SKU_1740_FRE,02/04/2025,Varejo,2,429.8,0.0,214.9,Venda
SKU_1578_PAS,02/04/2025,Atacado,4,499.6,149.88,87.43,Venda
SKU_1692_OLI,02/04/2025,Atacado,2,439.8,153.92,142.94,Venda
SKU_1509_HOT,02/04/2025,Varejo,1,319.9,75.24,244.66,Venda
SKU_1763_MAR,02/04/2025,Atacado,6,1799.4,539.82,209.93,Venda
SKU_1732_OFF,02/04/2025,Varejo,1,1114.9,0.0,1114.9,Venda
SKU_1753_PAL,02/04/2025,Atacado,3,2369.7,710.91,552.93,Venda
SKU_1569_PAS,02/04/2025,Atacado,2,439.8,153.92,142.94,Venda
SKU_1782_NAV,02/04/2025,Atacado,6,1499.4,449.82,174.93,Venda
SKU_1733_NAV,02/04/2025,Atacado,8,2799.2,1119.68,209.94,Venda
SKU_1745_FOR,02/04/2025,E-commerce,1,409.9,28.69,381.21,Venda
SKU_1725_BAB,02/04/2025,Varejo,1,244.9,0.0,244.9,Venda
SKU_1394_EME,02/04/2025,Atacado,8,3759.2,1315.68,305.44,Venda
SKU_1687_FOR,02/04/2025,E-commerce,3,2699.7,0.0,899.9,Venda
SKU_1689_IVO,02/04/2025,Varejo,1,964.9,0.0,964.9,Venda
SKU_1728_EGR,02/04/2025,Varejo,2,659.8,46.18,306.81,Venda
SKU_1700_HUN,02/04/2025,Atacado,5,3499.5,1224.8,454.94,Venda
SKU_1794_FLA,02/04/2025,Atacado,6,1259.4,377.82,146.93,Venda
SKU_1745_FOR,02/04/2025,Atacado,4,1639.6,573.84,266.44,Venda
SKU_1753_PAL,02/04/2025,Atacado,4,3159.6,1105.84,513.44,Venda
SKU_1685_COB,02/04/2025,Varejo,1,664.9,0.0,664.9,Venda
SKU_1610_MEX,02/04/2025,Varejo,1,184.9,51.97,132.93,Venda
SKU_1769_EME,02/04/2025,Varejo,4,1299.6,0.0,324.9,Venda
SKU_1766_MYS,02/04/2025,E-commerce,1,394.9,0.0,394.9,Venda
SKU_1692_BLU,02/04/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_1714_DEE,02/04/2025,Atacado,10,3049.0,1067.1,198.19,Venda
SKU_1732_WHI,02/04/2025,Varejo,1,1114.9,78.04,1036.86,Venda
SKU_1729_FUC,02/04/2025,E-commerce,1,174.9,0.0,174.9,Venda
SKU_1624_PRI,02/04/2025,Varejo,1,209.9,54.64,155.26,Venda
SKU_1690_MAG,02/04/2025,Varejo,1,539.9,37.79,502.11,Venda
SKU_1755_BIR,02/04/2025,Atacado,3,1004.7,301.41,234.43,Venda
SKU_1696_SER,02/04/2025,Atacado,4,1119.6,391.84,181.94,Venda
SKU_1748_BAB,02/04/2025,Atacado,4,1239.6,495.84,185.94,Venda
SKU_1591_HON,02/04/2025,E-commerce,1,889.9,208.75,681.15,Venda
SKU_1800_SKY,02/04/2025,E-commerce,1,279.9,0.0,279.9,Venda
SKU_1747_TEA,02/04/2025,Atacado,2,349.8,122.44,113.68,Venda
SKU_1682_OLI,02/04/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1788_EME,02/04/2025,E-commerce,2,499.8,0.0,249.9,Venda
SKU_1772_SNO,02/04/2025,E-commerce,1,414.9,0.0,414.9,Venda
SKU_1424_VAN,02/04/2025,Atacado,3,2984.7,895.41,696.43,Venda
SKU_1741_PIN,02/04/2025,E-commerce,1,239.9,0.0,239.9,Venda
SKU_1721_COR,02/04/2025,Atacado,5,2099.5,734.8,272.94,Venda
SKU_1685_BIR,02/04/2025,Atacado,2,1329.8,465.42,432.19,Venda
SKU_1443_BLU,02/04/2025,Varejo,2,539.8,116.16,211.82,Venda
SKU_1694_PIS,02/04/2025,Varejo,1,279.9,0.0,279.9,Venda
SKU_1696_SHO,02/04/2025,E-commerce,2,559.8,0.0,279.9,Venda
SKU_1795_HUN,02/04/2025,Varejo,3,899.7,62.97,278.91,Venda
SKU_1398_AQU,02/04/2025,Varejo,1,674.9,179.5,495.4,Venda
SKU_1708_FRE,02/04/2025,Atacado,3,509.7,178.38,110.44,Venda
SKU_1754_SER,02/04/2025,Atacado,10,3399.0,1359.6,203.94,Venda
SKU_1445_TEA,02/04/2025,Atacado,3,1229.7,368.91,286.93,Venda
SKU_1742_DEN,02/04/2025,E-commerce,1,259.9,0.0,259.9,Venda
SKU_1692_OLI,02/04/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_1772_SNO,02/04/2025,Varejo,4,1659.6,0.0,414.9,Venda
SKU_1426_NAV,02/04/2025,Atacado,4,519.6,207.84,77.94,Venda
SKU_1689_MAG,02/04/2025,E-commerce,1,964.9,0.0,964.9,Venda
SKU_1789_SNO,02/04/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1723_COB,02/04/2025,Atacado,6,2609.4,782.82,304.43,Venda
SKU_1687_WHI,02/04/2025,Varejo,1,899.9,0.0,899.9,Venda
SKU_1692_BLU,02/04/2025,Atacado,10,2199.0,769.6,142.94,Venda
SKU_1735_COR,02/04/2025,Atacado,2,539.8,188.92,175.44,Venda
SKU_1680_SEA,02/04/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1684_SHO,02/04/2025,Atacado,3,554.7,194.16,120.18,Venda
SKU_1695_LIM,02/04/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_1721_COR,02/04/2025,Atacado,5,2099.5,734.8,272.94,Venda
SKU_1567_POW,02/04/2025,Varejo,1,689.9,161.76,528.14,Venda
SKU_1698_SNO,02/04/2025,Atacado,5,2099.5,734.8,272.94,Venda
SKU_1746_NAV,02/04/2025,Atacado,5,899.5,314.8,116.94,Venda
SKU_1713_SNO,02/04/2025,Varejo,4,2019.6,0.0,504.9,Venda
SKU_1764_MAR,02/04/2025,Varejo,2,469.8,0.0,234.9,Venda
SKU_1426_NAV,02/04/2025,Varejo,1,129.9,20.58,109.32,Venda
SKU_1767_FUC,02/04/2025,Atacado,3,614.7,215.16,133.18,Venda
SKU_1786_TEA,02/04/2025,Atacado,6,1079.4,377.76,116.94,Venda
SKU_1480_SNO,02/04/2025,Atacado,10,3699.0,1109.7,258.93,Venda
SKU_1751_MIN,02/04/2025,E-commerce,1,329.9,0.0,329.9,Venda
SKU_1635_TEA,02/04/2025,Atacado,4,2419.6,967.84,362.94,Venda
SKU_1740_OLI,02/04/2025,Varejo,1,214.9,0.0,214.9,Venda
SKU_1799_DEN,02/04/2025,Varejo,2,539.8,0.0,269.9,Venda
SKU_1739_AQU,02/04/2025,Atacado,6,1529.4,535.32,165.68,Venda
SKU_1763_MAR,02/04/2025,Varejo,2,599.8,0.0,299.9,Venda
SKU_1760_PAS,02/04/2025,Atacado,4,999.6,299.88,174.93,Venda
SKU_1716_SAL,02/04/2025,E-commerce,1,164.9,0.0,164.9,Venda
SKU_1750_MIN,02/04/2025,Varejo,3,1109.7,0.0,369.9,Venda
SKU_1685_COB,02/04/2025,Varejo,1,664.9,0.0,664.9,Venda
SKU_1793_WHI,02/04/2025,Atacado,10,1899.0,759.6,113.94,Venda
SKU_1683_SHO,02/04/2025,Atacado,5,1574.5,708.5,173.2,Venda
SKU_1766_CLE,02/04/2025,E-commerce,1,394.9,0.0,394.9,Venda
SKU_1543_BAB,02/04/2025,E-commerce,1,734.9,187.59,547.31,Venda
SKU_1743_CLO,02/04/2025,Atacado,3,1319.7,461.88,285.94,Venda
SKU_1699_COB,02/04/2025,E-commerce,1,329.9,0.0,329.9,Venda
SKU_1720_PAL,02/04/2025,Varejo,3,674.7,0.0,224.9,Venda
SKU_1696_SER,02/04/2025,Atacado,3,839.7,335.88,167.94,Venda
SKU_1680_NAV,02/04/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1415_MID,02/04/2025,Atacado,8,2839.2,851.76,248.43,Venda
SKU_1685_BIR,02/04/2025,Varejo,1,664.9,46.54,618.36,Venda
SKU_1716_AQU,02/04/2025,Atacado,4,659.6,230.88,107.18,Venda
SKU_1494_EGR,02/04/2025,Varejo,2,2169.8,533.58,818.11,Venda
SKU_1655_TEA,02/04/2025,Varejo,3,1934.7,321.93,537.59,Venda
SKU_1753_PAL,02/04/2025,Atacado,4,3159.6,947.88,552.93,Venda
SKU_1711_ARM,02/04/2025,Varejo,3,2984.7,0.0,994.9,Venda
SKU_1451_WHI,02/04/2025,Atacado,8,1959.2,587.76,171.43,Venda
SKU_1759_COB,02/04/2025,Varejo,2,539.8,0.0,269.9,Venda
SKU_1753_WHI,02/04/2025,Varejo,1,789.9,0.0,789.9,Venda
SKU_1494_HOT,02/04/2025,Atacado,6,6509.4,2278.32,705.18,Venda
SKU_1761_MOS,02/04/2025,Varejo,1,1104.9,0.0,1104.9,Venda
SKU_1788_MYS,02/04/2025,E-commerce,1,249.9,17.49,232.41,Venda
SKU_1714_DEE,02/04/2025,Atacado,2,609.8,213.42,198.19,Venda
SKU_1762_DEN,02/04/2025,Varejo,2,509.8,0.0,254.9,Venda
SKU_1716_AQU,02/04/2025,E-commerce,2,329.8,0.0,164.9,Venda
SKU_1773_OLI,02/04/2025,E-commerce,1,324.9,22.74,302.16,Venda
SKU_1764_FUC,02/04/2025,Atacado,8,1879.2,657.76,152.68,Venda
SKU_1771_EME,02/04/2025,Atacado,4,1059.6,317.88,185.43,Venda
SKU_1779_MIN,02/04/2025,Atacado,4,859.6,257.88,150.43,Venda
SKU_1712_NAV,02/04/2025,Atacado,6,1079.4,323.82,125.93,Venda
SKU_1656_SNO,02/04/2025,Atacado,2,469.8,140.94,164.43,Venda
SKU_1767_FUC,02/04/2025,Varejo,1,204.9,14.34,190.56,Venda
SKU_1691_ROS,02/04/2025,Atacado,12,3718.8,1115.64,216.93,Venda
SKU_1685_BIR,02/04/2025,Atacado,6,3989.4,1396.26,432.19,Venda
SKU_1729_FUC,02/04/2025,Atacado,3,524.7,183.66,113.68,Venda
SKU_1770_DEE,02/04/2025,Varejo,1,219.9,0.0,219.9,Venda
SKU_1680_SEA,02/04/2025,Varejo,1,334.9,0.0,334.9,Venda
SKU_1778_TEA,02/04/2025,Atacado,2,569.8,227.92,170.94,Venda
SKU_1726_BUB,02/04/2025,Varejo,2,859.8,0.0,429.9,Venda
SKU_1742_DEN,02/04/2025,Atacado,5,1299.5,454.8,168.94,Venda
SKU_1419_FLA,02/04/2025,Varejo,1,249.9,71.51,178.39,Venda
SKU_1560_PAL,02/04/2025,Atacado,5,1124.5,393.6,146.18,Venda
SKU_1750_MIN,02/04/2025,Atacado,4,1479.6,591.84,221.94,Venda
SKU_1696_SER,02/04/2025,Atacado,3,839.7,251.91,195.93,Venda
SKU_1691_ROS,02/04/2025,Varejo,2,619.8,0.0,309.9,Venda
SKU_1420_EGR,02/04/2025,Atacado,10,9899.0,3959.6,593.94,Venda
SKU_1769_WHI,02/04/2025,Varejo,1,324.9,0.0,324.9,Venda
SKU_1691_HUN,02/04/2025,E-commerce,1,309.9,0.0,309.9,Venda
SKU_1749_SNO,02/04/2025,Varejo,2,699.8,0.0,349.9,Venda
SKU_1785_HUN,02/04/2025,Varejo,2,489.8,0.0,244.9,Venda
SKU_1701_BLU,02/04/2025,Atacado,8,2719.2,951.68,220.94,Venda
SKU_1749_BIR,02/04/2025,Varejo,1,349.9,0.0,349.9,Venda
SKU_1785_PAS,02/04/2025,Atacado,8,1959.2,587.76,171.43,Venda
SKU_1744_EME,02/04/2025,Atacado,12,3178.8,1112.52,172.19,Venda
SKU_1682_OLI,02/04/2025,Varejo,1,234.9,0.0,234.9,Venda
SKU_1498_OLI,02/04/2025,Atacado,8,2719.2,815.76,237.93,Venda
SKU_1749_SNO,02/04/2025,E-commerce,1,349.9,0.0,349.9,Venda
SKU_1681_PIS,02/04/2025,Atacado,8,1879.2,751.68,140.94,Venda
SKU_1727_LIG,02/04/2025,Varejo,1,154.9,0.0,154.9,Venda
SKU_1782_NAV,02/04/2025,Varejo,2,499.8,0.0,249.9,Venda
SKU_1750_MIN,02/04/2025,Varejo,1,369.9,0.0,369.9,Venda
SKU_1756_BUB,02/04/2025,Atacado,6,1079.4,377.76,116.94,Venda
SKU_1430_PEA,02/04/2025,Atacado,10,1799.0,719.6,107.94,Venda
SKU_1657_EME,02/04/2025,Varejo,2,429.8,96.2,166.8,Venda
SKU_1725_BAB,02/04/2025,Atacado,8,1959.2,685.76,159.18,Venda
SKU_1710_OLI,02/04/2025,Atacado,5,4049.5,1214.85,566.93,Venda
SKU_1778_TEA,02/04/2025,Atacado,8,2279.2,683.76,199.43,Venda
SKU_1689_IVO,02/04/2025,Atacado,5,4824.5,1447.35,675.43,Venda
SKU_1460_OLI,02/04/2025,Varejo,1,174.9,42.35,132.55,Venda
SKU_1453_SAP,02/04/2025,Varejo,1,234.9,65.11,169.79,Venda
SKU_1798_OFF,02/04/2025,Atacado,6,2519.4,1007.76,251.94,Venda
SKU_1755_BIR,02/04/2025,Atacado,2,669.8,200.94,234.43,Venda
SKU_1790_ROY,02/04/2025,Varejo,1,259.9,0.0,259.9,Venda
SKU_1746_EME,02/04/2025,Atacado,6,1079.4,431.76,107.94,Venda
SKU_1742_EME,02/04/2025,Atacado,5,1299.5,454.8,168.94,Venda
SKU_1778_TEA,02/04/2025,Varejo,1,284.9,0.0,284.9,Venda
SKU_1748_BAB,02/04/2025,Atacado,6,1859.4,650.76,201.44,Venda
SKU_1705_SER,02/04/2025,Varejo,1,409.9,0.0,409.9,Venda
SKU_1473_BLU,02/04/2025,Atacado,2,359.8,107.94,125.93,Venda
SKU_1700_PIS,02/04/2025,Varejo,1,699.9,0.0,699.9,Venda
SKU_1756_FLA,02/04/2025,Varejo,1,179.9,0.0,179.9,Venda
SKU_1689_MAG,02/04/2025,Varejo,1,964.9,0.0,964.9,Venda
SKU_1559_SKY,02/04/2025,Varejo,2,2399.8,625.86,886.97,Venda
SKU_1792_AQU,02/04/2025,Varejo,1,439.9,30.79,409.11,Venda
SKU_1730_MIN,02/04/2025,E-commerce,1,319.9,0.0,319.9,Venda
SKU_1779_LIG,02/04/2025,Varejo,1,214.9,0.0,214.9,Venda
